주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,306","2,546","3,515","4,202","4,277"
영업이익,176,144,166,254,474
영업이익(발표기준),176,144,166,254,474
세전계속사업이익,91,68,119,187,724
당기순이익,31,42,82,119,358
  당기순이익(지배),7,24,66,91,288
  당기순이익(비지배),24,18,16,28,71
자산총계,"13,233","22,192","19,497","20,807","22,131"
부채총계,"11,516","20,365","17,572","18,674","19,663"
자본총계,"1,717","1,827","1,925","2,133","2,468"
  자본총계(지배),"1,334","1,435","1,528","1,736","2,011"
  자본총계(비지배),383,392,397,397,457
자본금,114,128,132,153,155
영업활동현금흐름,-883,"-4,471","2,511","-2,199",369
투자활동현금흐름,-191,-75,-182,-191,-96
재무활동현금흐름,"1,109","5,677","-2,820","2,637",-627
CAPEX,21,10,17,23,49
FCF,-904,"-4,481","2,494","-2,222",321
이자발생부채,"1,329","1,330","1,387","1,264","1,438"
영업이익률,7.64,5.64,4.71,6.05,11.08
순이익률,1.36,1.64,2.34,2.84,8.38
ROE(%),0.57,1.73,4.49,5.59,15.35
ROA(%),0.22,0.24,0.40,0.59,1.67
부채비율,670.57,"1,114.61",912.72,875.52,796.67
자본유보율,"1,091.31","1,029.47","1,065.50","1,041.49","1,206.12"
EPS(원),36,96,260,316,931
PER(배),80.30,19.19,8.34,16.34,5.06
BPS(원),"5,874","5,620","5,801","5,685","6,508"
PBR(배),0.49,0.33,0.37,0.91,0.72
현금DPS(원),0,0,0,100,100
현금배당수익률,0.00,0.00,0.00,1.93,2.12
현금배당성향(%),0.00,0.00,0.00,33.45,10.75
발행주식수(보통주),"22,897,510","25,528,573","26,335,747","30,542,984","30,901,728"
