주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,213,259,261,679,905
영업이익,55,67,55,293,329
영업이익(발표기준),55,67,55,293,329
세전계속사업이익,44,73,63,313,352
당기순이익,40,69,55,271,347
  당기순이익(지배),40,69,49,220,406
  당기순이익(비지배),,,6,52,-59
자산총계,184,332,400,"1,033","1,395"
부채총계,26,21,66,189,150
자본총계,159,311,334,844,"1,245"
  자본총계(지배),159,311,285,712,"1,176"
  자본총계(비지배),,,49,132,69
자본금,10,23,25,25,50
영업활동현금흐름,85,63,52,289,223
투자활동현금흐름,-58,-69,-142,-193,-209
재무활동현금흐름,9,82,-11,270,-16
CAPEX,4,3,64,23,79
FCF,81,61,-12,267,144
이자발생부채,0,0,2,23,2
영업이익률,25.92,25.78,21.14,43.23,36.41
순이익률,18.68,26.53,21.02,39.97,38.34
ROE(%),31.72,29.21,16.42,44.10,42.97
ROA(%),27.82,26.57,15.01,37.87,28.58
부채비율,16.16,6.78,19.77,22.43,12.04
자본유보율,"1,424.58","1,235.21","1,549.93","2,913.29","2,305.55"
EPS(원),525,832,488,"2,087","3,836"
PER(배),,14.99,18.92,19.29,11.00
BPS(원),"2,002","3,208","2,720","6,755","11,330"
PBR(배),0.00,3.89,3.39,5.96,3.72
현금DPS(원),0,0,115,143,143
현금배당수익률,,0.00,1.25,0.36,0.34
현금배당성향(%),0.00,0.00,24.52,6.86,3.66
발행주식수(보통주),"7,930,501","9,707,101","10,524,358","10,534,848","10,575,831"
