주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,469,356,354,348,486
영업이익,6,-171,-62,-15,56
영업이익(발표기준),6,-171,-62,-15,56
세전계속사업이익,-43,-258,-94,42,46
당기순이익,-43,-266,-86,43,48
  당기순이익(지배),-39,-188,-71,41,38
  당기순이익(비지배),-4,-78,-15,2,10
자산총계,"1,069",992,941,915,984
부채총계,522,548,503,421,424
자본총계,547,444,438,495,560
  자본총계(지배),457,327,304,359,413
  자본총계(비지배),90,,134,136,147
자본금,110,110,110,110,110
영업활동현금흐름,9,-87,43,5,60
투자활동현금흐름,-38,-9,110,-24,-23
재무활동현금흐름,79,40,-17,-47,-15
CAPEX,90,11,3,7,7
FCF,-81,-99,40,-2,53
이자발생부채,393,363,337,291,270
영업이익률,1.20,-47.97,-17.44,-4.40,11.52
순이익률,-9.14,-74.76,-24.26,12.31,9.90
ROE(%),-8.32,-47.90,-22.41,12.30,9.82
ROA(%),-4.13,-25.79,-8.89,4.61,5.07
부채비율,95.41,123.57,114.90,85.09,75.69
자본유보율,200.38,22.18,-41.77,2.14,38.63
EPS(원),-176,-851,-321,185,172
PER(배),N/A,N/A,N/A,15.08,68.42
BPS(원),"2,072","1,482","1,380","1,628","1,872"
PBR(배),2.23,2.80,2.74,1.71,6.28
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"22,055,945","22,055,945","22,055,945","22,055,945","22,055,945"
