주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,399","1,274",950,600,673
영업이익,0,-9,-280,-137,14
영업이익(발표기준),0,-9,-280,-137,14
세전계속사업이익,-45,6,-304,-137,176
당기순이익,-36,2,-334,-138,176
  당기순이익(지배),-36,2,-334,-138,176
  당기순이익(비지배),,,,,
자산총계,"1,099","1,152",820,679,649
부채총계,378,438,367,370,162
자본총계,720,714,453,309,488
  자본총계(지배),720,714,453,309,488
  자본총계(비지배),,,,,
자본금,87,87,87,87,87
영업활동현금흐름,52,93,-14,-34,44
투자활동현금흐름,31,-94,-32,-4,200
재무활동현금흐름,-87,58,-20,18,-249
CAPEX,76,90,15,13,7
FCF,-24,3,-29,-47,37
이자발생부채,279,345,274,297,76
영업이익률,-0.03,-0.67,-29.43,-22.85,2.01
순이익률,-2.59,0.19,-35.20,-23.00,26.16
ROE(%),-4.79,0.34,-57.29,-36.20,44.21
ROA(%),-3.09,0.22,-33.91,-18.41,26.52
부채비율,52.53,61.30,81.03,119.56,33.18
자본유보율,846.82,862.30,481.96,323.08,525.91
EPS(원),-220,15,"-2,026",-836,"1,067"
PER(배),N/A,351.03,N/A,N/A,3.21
BPS(원),"4,791","4,753","2,862","1,954","3,081"
PBR(배),1.12,1.09,1.42,1.07,1.11
현금DPS(원),50,50,0,0,100
현금배당수익률,0.93,0.97,0.00,0.00,2.92
현금배당성향(%),-20.71,308.60,0.00,0.00,8.99
발행주식수(보통주),"16,503,790","16,503,790","16,503,790","16,503,790","16,503,790"
