주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,473,563,646,704,845
영업이익,92,132,165,178,197
영업이익(발표기준),92,132,165,178,197
세전계속사업이익,81,144,188,185,215
당기순이익,67,125,157,157,164
  당기순이익(지배),65,122,150,149,159
  당기순이익(비지배),3,3,6,8,5
자산총계,653,772,"1,049","1,428","1,672"
부채총계,65,67,203,297,307
자본총계,587,704,846,"1,131","1,365"
  자본총계(지배),567,681,816,"1,093","1,247"
  자본총계(비지배),20,,30,38,117
자본금,24,24,24,24,24
영업활동현금흐름,102,126,248,273,238
투자활동현금흐름,-27,-141,-163,-250,-237
재무활동현금흐름,-33,0,-85,133,-119
CAPEX,28,41,115,155,57
FCF,74,85,133,118,181
이자발생부채,0,13,140,199,194
영업이익률,19.36,23.38,25.48,25.25,23.36
순이익률,14.23,22.14,24.25,22.25,19.42
ROE(%),11.75,19.55,20.10,15.63,13.56
ROA(%),10.72,17.50,17.22,12.66,10.58
부채비율,11.13,9.54,24.02,26.26,22.53
자본유보율,"2,363.72","2,833.84","3,381.42","4,371.17","4,994.01"
EPS(원),"1,324","2,501","3,083","3,056","3,251"
PER(배),10.43,9.59,11.82,23.49,15.37
BPS(원),"12,402","14,902","17,843","22,417","25,579"
PBR(배),1.11,1.61,2.04,3.20,1.95
현금DPS(원),220,400,500,500,500
현금배당수익률,1.59,1.67,1.37,0.70,1.00
현금배당성향(%),15.57,14.98,15.19,16.34,15.37
발행주식수(보통주),"4,880,000","4,880,000","4,880,000","4,880,000","4,880,000"
