주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,176","1,904","1,479","1,100",856
영업이익,21,173,116,29,55
영업이익(발표기준),21,173,116,29,55
세전계속사업이익,-48,174,104,17,80
당기순이익,-58,117,89,29,87
  당기순이익(지배),-58,117,89,29,87
  당기순이익(비지배),0,0,0,0,0
자산총계,"1,400","1,286","1,286","1,237","1,619"
부채총계,908,676,602,541,831
자본총계,492,610,683,696,789
  자본총계(지배),492,609,683,696,788
  자본총계(비지배),0,,0,0,0
자본금,60,60,60,60,60
영업활동현금흐름,-76,97,164,64,15
투자활동현금흐름,-228,-68,-80,-155,-123
재무활동현금흐름,203,-20,-45,40,140
CAPEX,40,64,32,12,17
FCF,-116,33,132,51,-2
이자발생부채,355,332,324,367,518
영업이익률,1.77,9.10,7.85,2.63,6.44
순이익률,-4.97,6.17,5.99,2.61,10.21
ROE(%),-11.22,21.34,13.73,4.15,11.77
ROA(%),-5.27,8.75,6.89,2.27,6.12
부채비율,184.59,110.87,88.16,77.70,105.33
자본유보율,755.02,949.92,"1,086.75","1,126.27","1,279.50"
EPS(원),-485,974,736,237,724
PER(배),N/A,5.77,7.46,34.20,12.34
BPS(원),"4,195","5,200","5,908","6,161","6,978"
PBR(배),2.41,1.08,0.93,1.32,1.28
현금DPS(원),0,50,50,,
현금배당수익률,0.00,0.89,0.91,,
현금배당성향(%),0.00,4.99,6.51,0.00,
발행주식수(보통주),"12,055,535","12,055,535","12,055,535","12,055,535","12,055,535"
