주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,867","1,652",759,802,"1,497"
영업이익,160,10,-138,-117,50
영업이익(발표기준),160,10,-138,-117,50
세전계속사업이익,10,-144,-41,-234,-43
당기순이익,11,-144,-41,-234,-13
  당기순이익(지배),11,-144,-41,-234,-13
  당기순이익(비지배),,,,,
자산총계,"2,670","2,297","2,364","2,567","2,716"
부채총계,"2,222","1,576","1,652","1,810","1,942"
자본총계,448,720,712,757,774
  자본총계(지배),448,720,712,757,774
  자본총계(비지배),,,,,
자본금,399,487,487,606,609
영업활동현금흐름,349,-182,-71,-108,31
투자활동현금흐름,-264,15,82,-46,-18
재무활동현금흐름,23,67,6,178,-42
CAPEX,19,11,13,24,36
FCF,330,-194,-84,-132,-5
이자발생부채,"1,197","1,011","1,009",999,979
영업이익률,8.59,0.58,-18.17,-14.60,3.34
순이익률,0.60,-8.74,-5.38,-29.21,-0.87
ROE(%),3.29,-24.74,-5.71,-31.87,-1.69
ROA(%),0.44,-5.82,-1.75,-9.50,-0.49
부채비율,495.93,218.88,231.98,238.98,250.93
자본유보율,8.95,47.17,45.35,22.21,20.82
EPS(원),14,-152,-42,-218,-11
PER(배),274.36,N/A,N/A,N/A,N/A
BPS(원),533,740,731,625,636
PBR(배),7.18,2.13,1.37,7.85,4.43
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"80,247,952","93,600,606","93,600,606","121,239,301","121,778,559"
