주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,242","3,617","4,389","3,929","3,807"
영업이익,168,44,205,-107,-133
영업이익(발표기준),168,44,205,-107,-133
세전계속사업이익,27,-162,187,-126,-130
당기순이익,20,-180,123,-92,-110
  당기순이익(지배),40,-180,63,-71,-28
  당기순이익(비지배),-19,0,60,-20,-83
자산총계,"3,311","3,275","3,263","3,178","4,080"
부채총계,"1,803","1,889","1,840","1,844","2,223"
자본총계,"1,508","1,386","1,423","1,334","1,857"
  자본총계(지배),"1,090",965,"1,200","1,137","1,039"
  자본총계(비지배),418,,224,197,818
자본금,94,98,126,132,132
영업활동현금흐름,203,194,314,-88,95
투자활동현금흐름,-260,-517,-10,-160,-272
재무활동현금흐름,131,234,-386,295,361
CAPEX,302,202,346,125,165
FCF,-99,-8,-32,-213,-70
이자발생부채,"1,236","1,448","1,071","1,324","1,337"
영업이익률,3.96,1.22,4.67,-2.71,-3.51
순이익률,0.48,-4.98,2.80,-2.33,-2.90
ROE(%),3.86,-17.54,5.82,-6.09,-2.56
ROA(%),0.62,-5.47,3.76,-2.84,-3.04
부채비율,119.55,136.33,129.23,138.30,119.67
자본유보율,"1,015.18",830.90,967.49,886.68,671.66
EPS(원),228,-909,279,-271,-106
PER(배),22.65,N/A,22.60,N/A,N/A
BPS(원),"5,627","4,787","5,513","5,179","4,585"
PBR(배),0.92,1.03,1.14,1.83,2.21
현금DPS(원),0,0,58,,
현금배당수익률,0.00,0.00,0.92,,
현금배당성향(%),0.00,0.00,19.92,0.00,
발행주식수(보통주),"19,464,679","20,265,089","26,134,840","26,314,876","26,314,876"
