주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,557,626,"1,678","3,088","3,024"
영업이익,13,17,217,556,-18
영업이익(발표기준),13,17,217,556,-18
세전계속사업이익,47,23,213,449,19
당기순이익,29,7,147,294,10
  당기순이익(지배),29,7,143,292,16
  당기순이익(비지배),,,5,2,-6
자산총계,"3,239","3,220","4,990","5,578","6,297"
부채총계,"2,216","2,249","3,912","4,232","4,982"
자본총계,"1,024",971,"1,078","1,346","1,315"
  자본총계(지배),"1,024",971,"1,026","1,282","1,324"
  자본총계(비지배),,,52,64,-9
자본금,930,930,930,930,930
영업활동현금흐름,163,-66,-205,-98,-373
투자활동현금흐름,-67,200,-32,28,-144
재무활동현금흐름,-133,-99,348,-21,534
CAPEX,6,26,50,45,65
FCF,,,,,
이자발생부채,"1,157","1,024","1,592","1,825","2,629"
영업이익률,2.28,2.77,12.93,18.01,-0.61
순이익률,5.19,1.17,8.78,9.54,0.35
ROE(%),2.90,0.74,14.28,25.30,1.24
ROA(%),0.87,0.23,3.59,5.57,0.18
부채비율,216.41,231.68,362.77,314.40,378.93
자본유보율,10.23,5.25,17.88,48.55,45.71
EPS(원),78,20,383,785,43
PER(배),16.94,70.47,4.98,2.72,58.68
BPS(원),"2,758","2,652","2,856","3,685","3,826"
PBR(배),0.48,0.52,0.67,0.58,0.67
현금DPS(원),20,20,30,50,20
현금배당수익률,1.52,1.44,1.57,2.34,0.79
현금배당성향(%),25.71,99.77,7.56,5.96,42.90
발행주식수(보통주),"37,200,000","37,200,000","37,200,000","37,200,000","37,200,000"
