주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,129","1,940","2,282","2,401","2,599"
영업이익,-4,10,28,40,67
영업이익(발표기준),-4,10,28,40,67
세전계속사업이익,-4,10,20,32,67
당기순이익,-5,7,15,29,56
  당기순이익(지배),-6,6,14,28,55
  당기순이익(비지배),1,1,1,1,1
자산총계,"1,669","1,765","1,890","1,823","1,997"
부채총계,999,"1,080","1,181","1,096","1,214"
자본총계,669,686,708,727,783
  자본총계(지배),664,680,701,719,774
  자본총계(비지배),5,,8,8,9
자본금,50,50,50,50,50
영업활동현금흐름,75,-14,59,157,126
투자활동현금흐름,-119,-73,-70,-64,-188
재무활동현금흐름,28,85,-8,-86,45
CAPEX,113,61,78,99,188
FCF,-38,-75,-19,58,-61
이자발생부채,435,515,544,451,502
영업이익률,-0.18,0.50,1.22,1.68,2.56
순이익률,-0.22,0.34,0.68,1.21,2.15
ROE(%),-0.84,0.87,2.08,3.96,7.33
ROA(%),-0.29,0.38,0.85,1.57,2.93
부채비율,149.28,157.44,166.82,150.78,154.95
자본유보율,"1,241.55","1,269.00","1,299.99","1,349.95","1,464.46"
EPS(원),-56,58,144,281,547
PER(배),N/A,134.22,51.35,43.09,30.07
BPS(원),"6,712","6,868","7,078","7,314","7,878"
PBR(배),1.82,1.14,1.04,1.65,2.09
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"10,000,000","10,000,000","10,000,000","10,000,000","10,000,000"
