주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,524,524,590,491,509
영업이익,21,20,60,38,29
영업이익(발표기준),21,20,60,38,29
세전계속사업이익,73,29,47,70,592
당기순이익,-38,19,23,102,441
  당기순이익(지배),-18,23,36,87,416
  당기순이익(비지배),-20,-5,-12,15,25
자산총계,"4,365","5,613","5,779","5,783","6,278"
부채총계,"2,050","2,750","2,877","2,795","2,865"
자본총계,"2,315","2,863","2,902","2,988","3,413"
  자본총계(지배),"2,075","2,517","2,556","2,629","3,030"
  자본총계(비지배),240,,346,359,383
자본금,241,241,241,241,241
영업활동현금흐름,78,74,77,88,81
투자활동현금흐름,-236,-639,-15,80,38
재무활동현금흐름,108,481,-2,-89,-150
CAPEX,392,447,74,29,85
FCF,-313,-373,2,58,-4
이자발생부채,"1,448","1,979","2,080","2,110","2,024"
영업이익률,4.03,3.91,10.26,7.65,5.63
순이익률,-7.24,3.58,3.98,20.77,86.66
ROE(%),-0.86,1.02,1.41,3.35,14.72
ROA(%),-0.89,0.38,0.41,1.76,7.32
부채비율,88.55,96.03,99.13,93.57,83.93
자본유보율,780.99,784.97,785.20,816.33,983.12
EPS(원),-37,49,74,180,864
PER(배),N/A,36.46,22.67,10.39,2.52
BPS(원),"5,163","6,262","6,358","6,539","7,537"
PBR(배),0.23,0.28,0.27,0.29,0.29
현금DPS(원),30,30,30,30,30
현금배당수익률,2.50,1.69,1.78,1.60,1.38
현금배당성향(%),-66.86,51.54,33.66,13.90,2.90
발행주식수(보통주),"48,200,000","48,200,000","48,200,000","48,200,000","48,200,000"
