주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,432","1,464","1,559","1,282","1,354"
영업이익,100,-253,-76,-73,-8
영업이익(발표기준),100,-253,-76,-73,-8
세전계속사업이익,-117,-465,-199,-172,-166
당기순이익,-136,-460,-216,-170,-200
  당기순이익(지배),-162,-384,-235,-186,-186
  당기순이익(비지배),26,-76,19,16,-14
자산총계,"2,896","2,789","2,482","2,431","2,292"
부채총계,848,"1,101","1,007",979,953
자본총계,"2,047","1,688","1,475","1,452","1,339"
  자본총계(지배),"1,500","1,154",913,692,535
  자본총계(비지배),548,,562,760,804
자본금,490,490,490,490,490
영업활동현금흐름,50,-190,-328,-78,208
투자활동현금흐름,-77,-310,-48,-63,-103
재무활동현금흐름,608,246,17,119,-51
CAPEX,40,94,67,16,18
FCF,10,-284,-395,-94,190
이자발생부채,610,777,793,744,681
영업이익률,6.95,-17.27,-4.87,-5.70,-0.59
순이익률,-9.49,-31.41,-13.86,-13.26,-14.79
ROE(%),-11.31,-28.91,-22.71,-23.20,-30.28
ROA(%),-5.16,-16.18,-8.20,-6.92,-8.48
부채비율,41.43,65.20,68.26,67.47,71.17
자본유보율,211.19,141.74,94.39,51.62,18.06
EPS(원),-184,-391,-240,-190,-190
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,532","1,180",933,707,546
PBR(배),1.54,1.40,1.31,1.51,1.26
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"98,008,044","98,008,044","98,008,044","98,008,044","98,008,044"
