주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,479,472,427,657,604
영업이익,-14,-7,-84,14,-36
영업이익(발표기준),-14,-7,-84,14,-36
세전계속사업이익,-305,-106,-948,16,121
당기순이익,-125,-107,-948,16,121
  당기순이익(지배),-124,-107,-948,16,121
  당기순이익(비지배),-1,,,,
자산총계,"1,598","1,726","1,605","1,588","1,723"
부채총계,937,588,682,236,184
자본총계,661,"1,138",923,"1,352","1,540"
  자본총계(지배),661,"1,138",923,"1,352","1,540"
  자본총계(비지배),,,,,
자본금,154,176,192,198,199
영업활동현금흐름,-1,-3,-7,140,-35
투자활동현금흐름,-566,-27,203,-213,-281
재무활동현금흐름,643,292,1,30,-7
CAPEX,39,8,9,104,69
FCF,-40,-10,-16,36,-103
이자발생부채,541,319,146,147,82
영업이익률,-2.96,-1.40,-19.68,2.19,-6.01
순이익률,-26.07,-22.66,-222.17,2.49,19.97
ROE(%),-20.67,-11.90,-91.99,1.44,8.34
ROA(%),-7.14,-6.44,-56.91,1.02,7.28
부채비율,141.74,51.65,73.94,17.45,11.92
자본유보율,380.80,602.37,407.47,605.63,696.86
EPS(원),-404,-325,"-2,626",42,303
PER(배),N/A,N/A,N/A,574.76,57.75
BPS(원),"2,162","3,239","2,406","3,425","3,880"
PBR(배),6.59,3.70,16.03,6.98,4.51
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"30,758,434","35,259,621","38,483,023","39,597,304","39,812,863"
