주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,329,332,428,491,534
영업이익,20,7,21,33,16
영업이익(발표기준),20,7,21,33,16
세전계속사업이익,12,5,-8,54,26
당기순이익,13,7,-8,47,19
  당기순이익(지배),13,7,-11,44,19
  당기순이익(비지배),,0,3,3,0
자산총계,406,443,529,670,854
부채총계,123,142,225,286,447
자본총계,282,301,303,384,407
  자본총계(지배),282,276,275,345,367
  자본총계(비지배),,,28,39,40
자본금,25,25,50,52,53
영업활동현금흐름,25,13,44,42,2
투자활동현금흐름,-73,-43,-67,-69,-142
재무활동현금흐름,2,15,55,108,108
CAPEX,64,30,35,21,24
FCF,-39,-17,9,21,-22
이자발생부채,60,91,119,187,349
영업이익률,6.17,2.23,4.90,6.80,3.02
순이익률,3.83,2.16,-1.81,9.61,3.56
ROE(%),4.52,2.43,-3.84,14.09,5.24
ROA(%),3.22,1.69,-1.60,7.87,2.50
부채비율,43.74,47.21,74.33,74.49,109.94
자본유보율,"1,173.28","1,187.84",522.97,631.61,665.84
EPS(원),127,68,-106,430,177
PER(배),51.70,82.05,N/A,14.62,37.57
BPS(원),"2,836","2,796","2,769","3,326","3,503"
PBR(배),2.31,2.00,3.27,1.89,1.90
현금DPS(원),25,0,0,50,30
현금배당수익률,0.38,0.00,0.00,0.80,0.45
현금배당성향(%),19.72,0.00,0.00,11.86,16.87
발행주식수(보통주),"9,950,000","9,950,000","9,950,000","10,417,836","10,534,795"
