주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,619,497,848,416,398
영업이익,157,26,169,-30,-28
영업이익(발표기준),157,26,169,-30,-28
세전계속사업이익,171,48,159,-60,19
당기순이익,147,36,147,-45,16
  당기순이익(지배),147,36,147,-45,16
  당기순이익(비지배),,,,,
자산총계,444,494,766,835,808
부채총계,198,186,292,200,186
자본총계,246,308,474,635,622
  자본총계(지배),246,308,474,635,622
  자본총계(비지배),,,,,
자본금,10,11,34,40,40
영업활동현금흐름,105,9,149,-54,90
투자활동현금흐름,101,-69,-16,-60,-15
재무활동현금흐름,-21,49,46,150,-35
CAPEX,5,62,15,10,14
FCF,100,-53,134,-64,76
이자발생부채,81,126,197,141,137
영업이익률,25.32,5.25,19.98,-7.22,-7.03
순이익률,23.80,7.15,17.28,-10.74,4.12
ROE(%),94.76,12.83,37.44,-8.05,2.61
ROA(%),40.37,7.58,23.24,-5.58,1.99
부채비율,80.74,60.26,61.56,31.46,29.93
자본유보율,"2,317.12","2,858.38","1,331.03","1,494.75","1,537.45"
EPS(원),"1,224",278,"1,122",-305,103
PER(배),,,,N/A,80.80
BPS(원),"1,984","2,380","3,571","3,988","3,950"
PBR(배),0.00,0.00,0.00,5.22,4.15
현금DPS(원),0,0,0,0,0
현금배당수익률,,,,0.00,0.00
현금배당성향(%),0.00,0.14,0.00,0.00,
발행주식수(보통주),"12,049,815","12,624,841","13,283,453","15,929,362","15,929,362"
