주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,600,657,847,"1,001",945
영업이익,15,-41,41,-25,11
영업이익(발표기준),15,-41,41,-25,11
세전계속사업이익,13,-80,45,-66,-3
당기순이익,9,-73,38,-63,-10
  당기순이익(지배),9,-66,35,-43,-7
  당기순이익(비지배),0,-7,3,-20,-3
자산총계,279,351,566,796,859
부채총계,204,217,386,503,442
자본총계,75,134,181,293,417
  자본총계(지배),64,126,173,269,386
  자본총계(비지배),11,,8,25,31
자본금,12,27,29,32,34
영업활동현금흐름,-6,-64,-16,49,38
투자활동현금흐름,-7,65,-83,-114,-36
재무활동현금흐름,11,11,115,107,10
CAPEX,2,4,5,42,36
FCF,-8,-68,-21,7,1
이자발생부채,36,62,135,130,89
영업이익률,2.45,-6.17,4.81,-2.53,1.14
순이익률,1.45,-11.11,4.54,-6.32,-1.05
ROE(%),15.07,-69.49,23.65,-19.57,-2.01
ROA(%),4.01,-23.19,8.38,-9.29,-1.20
부채비율,273.03,162.05,213.30,171.42,106.00
자본유보율,462.06,469.26,590.77,816.36,954.77
EPS(원),33,-242,123,-140,-20
PER(배),,N/A,23.07,N/A,N/A
BPS(원),234,491,627,872,"1,183"
PBR(배),,2.83,4.54,3.55,2.54
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"27,247,820","27,247,820","29,137,820","32,400,660","34,241,700"
