주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,166",739,286,535,715
영업이익,116,1,-121,-42,14
영업이익(발표기준),116,1,-121,-42,14
세전계속사업이익,61,8,-1,-7,11
당기순이익,31,19,18,-5,1
  당기순이익(지배),31,19,18,-5,1
  당기순이익(비지배),,,,,
자산총계,"1,800","1,723","1,739","1,758","1,804"
부채총계,147,61,71,104,205
자본총계,"1,652","1,662","1,668","1,655","1,599"
  자본총계(지배),"1,652","1,662","1,668","1,655","1,599"
  자본총계(비지배),,,,,
자본금,96,96,96,96,96
영업활동현금흐름,102,-8,45,-56,59
투자활동현금흐름,-182,-303,-176,38,-4
재무활동현금흐름,-72,-9,,,8
CAPEX,85,13,2,7,14
FCF,17,-21,43,-63,45
이자발생부채,0,0,0,0,79
영업이익률,9.96,0.11,-42.37,-7.82,1.99
순이익률,2.69,2.60,6.37,-0.97,0.09
ROE(%),1.86,1.16,1.09,-0.31,0.04
ROA(%),1.66,1.09,1.05,-0.30,0.04
부채비율,8.92,3.68,4.25,6.26,12.80
자본유보율,"1,610.76","1,619.22","1,637.43","1,633.01","1,562.24"
EPS(원),164,106,101,-29,4
PER(배),41.37,39.19,33.82,N/A,"3,021.23"
BPS(원),"9,134","9,186","9,221","9,149","9,373"
PBR(배),0.74,0.45,0.37,0.57,1.17
현금DPS(원),50,0,0,0,5
현금배당수익률,0.74,0.00,0.00,0.00,0.05
현금배당성향(%),28.79,0.00,0.00,0.00,132.27
발행주식수(보통주),"18,088,047","18,088,047","18,088,047","18,088,047","17,100,000"
