주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,186,196,425,383,381
영업이익,-68,-20,15,-27,-45
영업이익(발표기준),-68,-20,15,-27,-45
세전계속사업이익,-341,-140,-41,-32,-62
당기순이익,-341,-140,-46,-32,-62
  당기순이익(지배),-341,-140,-46,-32,-61
  당기순이익(비지배),,,,,-1
자산총계,451,360,412,423,373
부채총계,405,317,221,235,228
자본총계,46,44,191,188,145
  자본총계(지배),46,44,191,188,145
  자본총계(비지배),,,,,-1
자본금,164,224,151,160,162
영업활동현금흐름,-16,-42,-68,-56,13
투자활동현금흐름,-36,-52,-14,-34,-15
재무활동현금흐름,52,92,107,72,2
CAPEX,0,0,0,1,0
FCF,-16,-42,-68,-56,12
이자발생부채,240,171,125,174,94
영업이익률,-36.32,-9.99,3.54,-6.93,-11.88
순이익률,-182.83,-71.14,-10.76,-8.41,-16.31
ROE(%),-171.16,-310.37,-38.98,-17.01,-36.78
ROA(%),-58.88,-34.41,-11.83,-7.72,-15.61
부채비율,876.48,723.07,116.03,124.67,157.74
자본유보율,-70.23,-79.09,45.14,37.05,3.57
EPS(원),"-2,162",-670,-167,-107,-191
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),281,196,632,588,448
PBR(배),5.19,13.09,4.71,3.74,4.61
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"16,441,383","22,390,089","30,151,608","32,009,545","32,452,021"
