주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,264,237,227,207,359
영업이익,-20,-32,-11,-7,-5
영업이익(발표기준),-20,-32,-11,-7,-5
세전계속사업이익,-236,-126,-51,-34,-91
당기순이익,-219,-145,-52,-33,-94
  당기순이익(지배),-219,-145,-52,-33,-95
  당기순이익(비지배),,,,,2
자산총계,659,540,473,524,933
부채총계,488,391,310,328,556
자본총계,171,149,163,195,377
  자본총계(지배),171,149,163,195,332
  자본총계(비지배),,,,,45
자본금,47,61,66,90,287
영업활동현금흐름,-80,-81,-42,-6,-48
투자활동현금흐름,-251,71,-12,-28,-215
재무활동현금흐름,308,4,55,73,267
CAPEX,3,10,39,19,7
FCF,-83,-91,-81,-26,-55
이자발생부채,402,252,269,271,312
영업이익률,-7.67,-13.42,-4.78,-3.57,-1.33
순이익률,-82.99,-60.90,-22.71,-15.85,-26.04
ROE(%),,-90.47,-33.09,-18.29,-36.08
ROA(%),,-24.12,-10.18,-6.57,-12.85
부채비율,285.76,262.69,190.70,168.21,147.27
자본유보율,257.21,163.00,74.83,64.82,2.63
EPS(원),"-1,322",-718,-205,-110,-192
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),906,611,618,545,579
PBR(배),2.48,4.77,1.42,1.86,3.38
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"18,849,520","24,388,580","26,342,428","35,833,428","57,412,638"
