주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,398,333,609,901,643
영업이익,-3,-88,-63,-155,-283
영업이익(발표기준),-3,-88,-63,-155,-283
세전계속사업이익,3,-77,-85,-115,-388
당기순이익,3,-77,-87,-122,-384
  당기순이익(지배),5,-79,-88,-126,-382
  당기순이익(비지배),-2,2,1,5,-2
자산총계,539,"1,185","2,119","1,951","2,154"
부채총계,366,338,"1,116",804,"1,167"
자본총계,173,847,"1,003","1,147",987
  자본총계(지배),175,847,975,"1,122",958
  자본총계(비지배),-2,,28,26,29
자본금,25,31,32,38,94
영업활동현금흐름,11,-73,-59,-124,-262
투자활동현금흐름,-123,-732,-556,60,-203
재무활동현금흐름,194,731,675,43,584
CAPEX,101,116,622,230,57
FCF,-90,-189,-682,-354,-319
이자발생부채,218,210,845,588,742
영업이익률,-0.81,-26.32,-10.33,-17.23,-44.00
순이익률,0.84,-23.07,-14.21,-13.48,-59.71
ROE(%),3.13,-15.44,-9.60,-12.03,-36.71
ROA(%),0.79,-8.92,-5.24,-5.97,-18.70
부채비율,211.99,39.92,111.22,70.08,118.28
자본유보율,606.82,"2,660.29","3,015.83","2,942.64",934.79
EPS(원),46,-600,-580,-759,"-2,098"
PER(배),,N/A,N/A,N/A,N/A
BPS(원),"1,499","5,822","6,424","6,300","5,106"
PBR(배),0.00,2.40,2.38,4.22,3.56
현금DPS(원),0,0,0,0,0
현금배당수익률,,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"11,660,271","14,547,663","15,314,901","17,935,347","18,892,263"
