주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,611","2,285","1,911","1,917","1,958"
영업이익,9,15,-146,-113,-53
영업이익(발표기준),9,15,-146,-113,-53
세전계속사업이익,54,-53,-129,-108,49
당기순이익,82,-34,-43,-188,-6
  당기순이익(지배),82,-34,-43,-188,-6
  당기순이익(비지배),,,,,
자산총계,"3,641","3,448","3,496","3,509","3,814"
부채총계,"2,364","2,220","2,307","2,499","2,816"
자본총계,"1,277","1,228","1,190","1,009",998
  자본총계(지배),"1,277","1,228","1,190","1,009",998
  자본총계(비지배),,,,,
자본금,68,68,68,68,68
영업활동현금흐름,578,533,316,185,37
투자활동현금흐름,-280,-363,-418,-222,-278
재무활동현금흐름,-254,-118,-39,26,321
CAPEX,616,427,508,343,274
FCF,-38,106,-192,-158,-237
이자발생부채,"1,218","1,108","1,104","1,141","1,552"
영업이익률,0.35,0.65,-7.63,-5.90,-2.69
순이익률,3.13,-1.51,-2.24,-9.79,-0.31
ROE(%),6.48,-2.75,-3.54,-17.07,-0.61
ROA(%),2.09,-0.97,-1.23,-5.36,-0.17
부채비율,185.17,180.71,193.86,247.68,282.18
자본유보율,"1,859.44","1,796.47","1,723.13","1,444.97","1,431.10"
EPS(원),604,-255,-317,"-1,389",-45
PER(배),8.20,N/A,N/A,N/A,N/A
BPS(원),"9,662","9,295","9,003","7,636","7,551"
PBR(배),0.51,0.25,0.39,0.52,0.44
현금DPS(원),70,25,,,
현금배당수익률,1.41,1.07,,,
현금배당성향(%),11.33,-9.58,0.00,0.00,
발행주식수(보통주),"13,513,500","13,513,500","13,513,500","13,513,500","13,513,500"
