주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"5,708","1,262","1,269","1,144",818
영업이익,"1,006",63,4,-103,-15
영업이익(발표기준),"1,006",63,4,-103,-15
세전계속사업이익,971,77,9,-183,68
당기순이익,741,80,11,-146,54
  당기순이익(지배),741,81,16,-142,61
  당기순이익(비지배),,0,-5,-4,-8
자산총계,"1,819","1,433","1,528","1,467","1,605"
부채총계,529,134,232,321,384
자본총계,"1,291","1,300","1,296","1,146","1,221"
  자본총계(지배),"1,291","1,298","1,300","1,151","1,229"
  자본총계(비지배),,,-4,-5,-8
자본금,73,73,73,73,73
영업활동현금흐름,627,-371,-83,87,74
투자활동현금흐름,-372,-51,-30,-89,54
재무활동현금흐름,-175,-76,127,68,83
CAPEX,348,67,26,76,88
FCF,279,-438,-109,11,-14
이자발생부채,0,0,140,208,261
영업이익률,17.63,4.96,0.31,-8.97,-1.81
순이익률,12.99,6.35,0.83,-12.73,6.54
ROE(%),79.98,6.22,1.21,-11.60,5.14
ROA(%),45.04,4.93,0.71,-9.73,3.48
부채비율,40.98,10.27,17.92,28.03,31.49
자본유보율,"1,680.45","1,690.93","1,692.92","1,489.09","1,595.63"
EPS(원),"5,079",552,107,-974,419
PER(배),3.52,9.59,129.11,N/A,15.49
BPS(원),"8,918","8,971","8,982","7,952","8,492"
PBR(배),2.01,0.59,1.54,0.97,0.76
현금DPS(원),500,100,50,50,50
현금배당수익률,2.79,1.89,0.36,0.65,0.77
현금배당성향(%),9.76,17.96,46.21,-5.09,11.83
발행주식수(보통주),"14,597,808","14,597,808","14,597,808","14,597,808","14,597,808"
