주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"3,376","3,864","4,389","6,069","5,931","6,621","7,492","9,090"
영업이익,488,585,741,"1,092",916,"1,090","1,274","1,480"
영업이익(발표기준),488,585,741,"1,092",916,,,
세전계속사업이익,590,642,721,"1,097",919,"1,118","1,308","1,470"
당기순이익,474,493,548,801,684,825,958,"1,060"
  당기순이익(지배),458,484,545,805,699,816,948,"1,050"
  당기순이익(비지배),17,10,3,-4,-15,,,
자산총계,"2,712","2,915","3,864","5,080","5,379","6,196","7,145","8,030"
부채총계,933,850,"1,318","1,804","1,512","1,624","1,728","1,770"
자본총계,"1,779","2,065","2,546","3,276","3,866","4,576","5,416","6,260"
  자본총계(지배),"1,688","2,047","2,524","3,250","3,855","4,556","5,392","6,230"
  자본총계(비지배),91,,21,26,11,,,
자본금,148,148,148,148,148,149,149,150
영업활동현금흐름,533,220,782,771,719,888,"1,042","1,160"
투자활동현금흐름,-315,-27,-497,-438,-940,-548,-532,-510
재무활동현금흐름,-43,-245,18,81,126,-111,-111,-300
CAPEX,109,96,376,433,474,400,360,350
FCF,425,124,406,338,246,440,600,810
이자발생부채,142,92,244,415,696,,,
영업이익률,14.45,15.15,16.88,17.99,15.45,16.46,17.00,16.28
순이익률,14.05,12.77,12.47,13.20,11.53,12.46,12.78,11.66
ROE(%),30.94,25.89,23.84,27.88,19.67,19.39,19.05,18.07
ROA(%),22.07,17.53,16.15,17.91,13.08,14.26,14.36,13.97
부채비율,52.42,41.16,51.79,55.06,39.12,35.50,31.91,28.27
자본유보율,"1,045.53","1,288.24","1,610.23","2,099.99","2,504.81",,,
EPS(원),"1,549","1,637","1,844","2,724","2,365","2,760","3,207","3,554"
PER(배),21.01,12.19,15.05,19.05,13.13,11.12,9.57,8.64
BPS(원),"5,714","6,928","8,545","11,000","13,051","15,424","18,252","21,089"
PBR(배),5.70,2.88,3.25,4.72,2.38,1.99,1.68,1.46
현금DPS(원),160,200,250,320,385,385,385,385
현금배당수익률,0.49,1.00,0.90,0.62,1.24,1.25,1.25,1.25
현금배당성향(%),10.33,12.22,13.56,11.75,16.28,13.95,12.01,10.83
발행주식수(보통주),"29,543,558","29,543,558","29,543,558","29,543,558",,,,
