주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,447,517,737,507,626
영업이익,20,12,38,-35,-121
영업이익(발표기준),20,12,38,-35,-121
세전계속사업이익,7,7,30,-44,-180
당기순이익,7,6,37,-37,-171
  당기순이익(지배),7,8,37,-39,-173
  당기순이익(비지배),1,-2,0,2,2
자산총계,"1,308","1,305","1,373","1,465","1,522"
부채총계,568,555,596,701,895
자본총계,741,750,777,764,627
  자본총계(지배),734,738,765,750,605
  자본총계(비지배),7,,12,14,23
자본금,88,88,88,88,88
영업활동현금흐름,19,8,68,-75,-68
투자활동현금흐름,-35,200,-8,-73,-215
재무활동현금흐름,3,-16,16,102,160
CAPEX,55,35,26,18,21
FCF,-36,-27,42,-93,-89
이자발생부채,473,451,476,561,687
영업이익률,4.45,2.36,5.20,-6.85,-19.33
순이익률,1.59,1.24,5.03,-7.27,-27.30
ROE(%),,1.15,4.89,-5.12,-25.49
ROA(%),,0.49,2.77,-2.60,-11.44
부채비율,76.60,74.07,76.75,91.83,142.72
자본유보율,798.63,803.68,833.68,784.68,588.72
EPS(원),37,48,208,-219,-975
PER(배),190.45,110.71,23.70,N/A,N/A
BPS(원),"4,415","4,439","4,599","4,385","3,536"
PBR(배),1.61,1.19,1.07,1.16,1.29
현금DPS(원),0,31,61,0,0
현금배당수익률,0.00,0.58,1.24,0.00,0.00
현금배당성향(%),0.00,60.84,27.61,0.00,
발행주식수(보통주),"17,696,167","17,696,167","17,696,167","17,696,167","17,696,167"
