주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,230,362,384,562,698
영업이익,-261,-293,-487,-613,"-1,010"
영업이익(발표기준),-261,-293,-487,-613,"-1,010"
세전계속사업이익,-334,135,-598,-932,"-1,104"
당기순이익,-213,135,-597,-887,"-1,116"
  당기순이익(지배),-165,253,-444,-801,-981
  당기순이익(비지배),-48,-118,-153,-86,-135
자산총계,"1,882","3,040","3,626","7,065","7,437"
부채총계,745,945,"1,734","1,490","2,315"
자본총계,"1,137","2,095","1,892","5,574","5,122"
  자본총계(지배),772,"1,747","1,849","4,798","4,360"
  자본총계(비지배),364,,43,777,762
자본금,182,196,214,265,533
영업활동현금흐름,-191,-292,-487,-565,-548
투자활동현금흐름,-130,-282,-268,-980,-685
재무활동현금흐름,301,800,867,"3,410",13
CAPEX,17,6,17,10,22
FCF,-208,-298,-504,-575,-570
이자발생부채,359,550,886,550,795
영업이익률,-113.51,-81.01,-126.84,-109.14,-144.67
순이익률,-92.70,37.36,-155.28,-157.92,-159.84
ROE(%),-19.92,20.12,-24.69,-24.10,-21.43
ROA(%),-11.38,5.49,-17.90,-16.60,-15.39
부채비율,65.55,45.11,91.61,26.74,45.20
자본유보율,403.17,865.25,"1,770.59","2,683.89","1,163.35"
EPS(원),-204,299,-493,-788,-923
PER(배),N/A,118.52,N/A,N/A,N/A
BPS(원),944,"1,971","1,920","4,539","4,094"
PBR(배),18.18,17.99,26.55,10.20,8.50
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"82,042,001","88,320,023","96,363,504","105,825,309","106,610,064"
