주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"2,188","2,344","2,717","2,443","3,390","3,800","4,283","4,797"
영업이익,391,394,429,316,655,726,834,936
영업이익(발표기준),391,394,429,316,655,,,
세전계속사업이익,337,406,482,-237,742,824,921,"1,027"
당기순이익,837,292,356,-218,554,644,718,800
  당기순이익(지배),791,273,339,-242,512,610,680,760
  당기순이익(비지배),46,19,17,24,42,,,
자산총계,"3,215","3,496","3,870","3,539","4,200","4,983","5,916","6,986"
부채총계,"1,229","1,259","1,332","1,250","1,354","1,534","1,776","2,074"
자본총계,"1,986","2,237","2,538","2,289","2,846","3,449","4,141","4,913"
  자본총계(지배),"1,960","2,191","2,485","2,225","2,732","3,315","3,984","4,726"
  자본총계(비지배),26,,53,64,113,,,
자본금,74,74,74,74,74,72,72,72
영업활동현금흐름,510,332,407,511,441,644,679,751
투자활동현금흐름,-366,-94,-103,-65,-229,-221,-238,-293
재무활동현금흐름,-191,-81,-253,-79,-153,-11,-16,-6
CAPEX,164,48,50,50,121,96,90,100
FCF,347,284,357,461,320,525,603,671
이자발생부채,540,474,356,322,215,,,
영업이익률,17.86,16.79,15.78,12.93,19.33,19.09,19.48,19.51
순이익률,38.25,12.44,13.10,-8.92,16.34,16.95,16.78,16.69
ROE(%),46.14,13.13,14.49,-10.28,20.67,20.16,18.63,17.44
ROA(%),23.52,8.69,9.66,-5.88,14.31,14.03,13.18,12.41
부채비율,61.87,56.29,52.50,54.62,47.59,44.47,42.88,42.20
자본유보율,"2,535.48","2,843.64","3,238.38","2,883.10","3,547.96",,,
EPS(원),"5,324","1,835","2,281","-1,630","3,449","4,105","4,578","5,113"
PER(배),6.40,11.77,12.80,N/A,10.25,8.87,7.95,7.12
BPS(원),"13,196","14,752","16,730","14,979","18,394","22,319","26,822","31,816"
PBR(배),2.58,1.46,1.75,1.50,1.92,1.63,1.36,1.14
현금DPS(원),100,100,100,100,100,100,100,100
현금배당수익률,0.29,0.46,0.34,0.45,0.28,0.27,0.27,0.27
현금배당성향(%),1.88,5.45,4.38,-6.13,2.90,2.44,2.18,1.96
발행주식수(보통주),"14,854,256","14,854,256","14,854,256","14,854,256","14,854,256",,,
