주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,858,921,"1,153","1,156","1,736","2,256","2,688","3,231"
영업이익,-28,-51,-26,62,298,449,575,744
영업이익(발표기준),-28,-51,-26,62,298,,,
세전계속사업이익,-53,-56,-195,-150,371,477,590,748
당기순이익,-70,-72,-204,-154,277,379,463,563
  당기순이익(지배),-73,-68,-206,-154,277,379,464,563
  당기순이익(비지배),3,-3,2,1,0,,,
자산총계,"1,967","2,240","2,056","1,756","1,863","2,217","2,674","3,253"
부채총계,636,857,903,786,648,643,673,823
자본총계,"1,331","1,383","1,153",971,"1,214","1,574","2,001","2,430"
  자본총계(지배),"1,343","1,398","1,146",975,"1,213","1,583","2,016","2,430"
  자본총계(비지배),-12,-15,7,-5,1,,,
자본금,129,131,132,132,133,133,133,134
영업활동현금흐름,-44,-72,-44,128,360,455,543,653
투자활동현금흐름,-135,-41,-43,126,-20,-154,-165,-196
재무활동현금흐름,121,119,101,-133,-384,-66,-53,-62
CAPEX,20,32,27,12,21,106,128,179
FCF,-64,-104,-70,117,339,318,354,408
이자발생부채,409,534,668,545,177,,,
영업이익률,-3.29,-5.53,-2.28,5.37,17.15,19.91,21.39,23.02
순이익률,-8.16,-7.77,-17.67,-13.30,15.94,16.81,17.21,17.44
ROE(%),-5.37,-4.98,-16.17,-14.56,25.32,27.09,25.78,25.35
ROA(%),-3.61,-3.40,-9.48,-8.06,15.30,18.59,18.92,19.01
부채비율,47.80,61.97,78.35,80.94,53.40,40.86,33.66,33.87
자본유보율,847.64,802.50,793.52,661.80,860.98,,,
EPS(원),-285,-261,-782,-586,"1,046","1,426","1,746","2,121"
PER(배),N/A,N/A,N/A,N/A,18.49,15.50,12.65,10.42
BPS(원),"5,289","5,402","4,412","3,812","4,715","6,146","7,827","9,435"
PBR(배),2.19,1.51,2.07,2.52,4.10,3.60,2.82,2.34
현금DPS(원),15,0,0,0,192,123,135,225
현금배당수익률,0.13,0.00,0.00,0.00,0.99,0.56,0.61,1.02
현금배당성향(%),-10.08,-2.24,-0.55,0.00,17.95,8.57,7.64,10.48
발행주식수(보통주),"23,147,168","25,214,480","25,587,967","25,754,466","26,228,945",,,
