주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,336","1,511","1,754","1,968","2,220"
영업이익,192,245,269,274,261
영업이익(발표기준),192,245,269,274,261
세전계속사업이익,200,251,265,276,275
당기순이익,162,208,229,245,197
  당기순이익(지배),162,208,205,196,177
  당기순이익(비지배),,,24,49,20
자산총계,"1,147","1,327","2,942","2,858","3,053"
부채총계,529,506,"1,080",624,659
자본총계,618,821,"1,862","2,234","2,394"
  자본총계(지배),618,821,"1,444","1,776","1,935"
  자본총계(비지배),,,418,459,459
자본금,9,9,62,62,62
영업활동현금흐름,211,183,251,10,241
투자활동현금흐름,-102,-174,"-1,183",68,-106
재무활동현금흐름,-11,8,682,-91,-131
CAPEX,35,163,146,207,272
FCF,176,20,105,-197,-32
이자발생부채,204,213,491,260,270
영업이익률,14.37,16.24,15.32,13.92,11.76
순이익률,12.11,13.75,13.05,12.45,8.89
ROE(%),,28.89,18.07,12.15,9.56
ROA(%),,16.80,10.73,8.45,6.68
부채비율,85.69,61.64,58.01,27.92,27.55
자본유보율,"6,910.11","9,045.14","2,543.88","2,846.46","3,102.53"
EPS(원),"1,327","1,705","1,661","1,577","1,430"
PER(배),,,11.08,9.98,11.82
BPS(원),"5,068","6,737","11,918","14,660","15,974"
PBR(배),0.00,0.00,1.54,1.07,1.06
현금DPS(원),0,0,330,430,350
현금배당수익률,,,1.79,2.73,2.07
현금배당성향(%),0.00,0.00,19.57,22.74,23.91
발행주식수(보통주),"12,184,564","12,184,564","12,400,000","12,400,000","12,400,000"
