주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,429,313,456,229,299
영업이익,69,18,43,-56,-35
영업이익(발표기준),69,18,43,-56,-35
세전계속사업이익,63,13,57,-60,-54
당기순이익,63,13,57,-60,-54
  당기순이익(지배),61,16,55,-61,-55
  당기순이익(비지배),2,-3,2,1,0
자산총계,621,632,725,630,649
부채총계,224,199,173,153,220
자본총계,397,433,551,477,430
  자본총계(지배),395,434,549,474,427
  자본총계(비지배),2,,2,3,3
자본금,76,79,88,88,89
영업활동현금흐름,75,62,122,-30,-38
투자활동현금흐름,-77,-61,-169,42,-14
재무활동현금흐름,0,2,36,-15,52
CAPEX,3,1,2,2,3
FCF,73,60,120,-33,-41
이자발생부채,161,147,124,111,150
영업이익률,16.15,5.84,9.44,-24.48,-11.60
순이익률,14.59,4.15,12.56,-26.43,-18.17
ROE(%),17.09,3.82,11.21,-11.95,-12.14
ROA(%),10.31,2.07,8.44,-8.93,-8.51
부채비율,56.44,45.98,31.47,32.01,51.08
자본유보율,469.87,493.46,560.00,472.80,417.01
EPS(원),412,101,328,-347,-307
PER(배),13.56,30.38,16.08,N/A,N/A
BPS(원),"2,698","2,844","3,228","2,767","2,465"
PBR(배),2.07,1.08,1.63,1.55,1.61
현금DPS(원),0,0,100,0,
현금배당수익률,0.00,0.00,1.90,0.00,
현금배당성향(%),0.00,0.00,30.89,0.00,
발행주식수(보통주),"15,197,510","15,795,038","17,562,554","17,694,054","17,862,854"
