주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,93,97,152,38,87
영업이익,-61,24,94,-99,10
영업이익(발표기준),-61,24,94,-99,10
세전계속사업이익,-64,23,91,-99,9
당기순이익,-64,23,91,-99,9
  당기순이익(지배),-60,21,80,-99,9
  당기순이익(비지배),-4,2,11,0,0
자산총계,360,355,504,487,649
부채총계,143,75,120,170,171
자본총계,217,280,384,317,478
  자본총계(지배),221,284,377,317,478
  자본총계(비지배),6,,7,,
자본금,552,301,301,317,392
영업활동현금흐름,46,64,-79,-45,-129
투자활동현금흐름,90,1,0,0,-44
재무활동현금흐름,-132,-54,63,79,136
CAPEX,1,0,0,0,0
FCF,,,,,
이자발생부채,135,47,89,110,113
영업이익률,-65.79,24.83,62.29,-261.70,11.37
순이익률,-68.94,24.31,59.98,-260.99,10.38
ROE(%),-25.01,8.48,24.26,-28.45,2.27
ROA(%),-14.03,6.56,21.17,-19.93,1.59
부채비율,65.93,26.84,31.36,53.40,35.66
자본유보율,-60.67,-6.82,27.66,0.18,21.99
EPS(원),-108,36,133,-163,13
PER(배),N/A,32.23,8.70,N/A,131.97
BPS(원),394,472,627,501,610
PBR(배),1.67,2.46,1.85,2.13,2.88
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"56,043,431","60,142,180","60,142,180","63,391,489","78,398,843"
