주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,685",930,395,230,553
영업이익,-196,-229,-148,-53,9
영업이익(발표기준),-196,-229,-148,-53,9
세전계속사업이익,-238,-272,-133,-156,14
당기순이익,-238,-288,-115,-174,14
  당기순이익(지배),-238,-287,-113,-174,14
  당기순이익(비지배),,-1,-2,,
자산총계,953,780,768,420,596
부채총계,536,628,374,90,184
자본총계,417,152,394,330,412
  자본총계(지배),417,153,394,330,412
  자본총계(비지배),,-1,,,
자본금,332,332,256,368,418
영업활동현금흐름,-13,-5,1,-148,-111
투자활동현금흐름,-55,-27,138,-25,-18
재무활동현금흐름,7,56,183,-173,171
CAPEX,26,7,7,14,18
FCF,-40,-12,-5,-162,-130
이자발생부채,413,471,304,30,147
영업이익률,-11.60,-24.59,-37.39,-23.06,1.59
순이익률,-14.10,-31.01,-29.24,-75.59,2.57
ROE(%),-45.04,-100.99,-41.43,-47.99,3.83
ROA(%),-21.67,-33.28,-14.91,-29.25,2.80
부채비율,128.68,413.02,94.98,27.12,44.62
자본유보율,18.13,-68.31,35.28,-23.77,-15.26
EPS(원),"-3,018,336","-3,599,138","-122,105","-2,674",185
PER(배),N/A,0.00,N/A,N/A,51.18
BPS(원),"5,226,676","1,916,524","7,688","4,480","4,925"
PBR(배),0.00,0.00,0.16,2.11,1.92
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"7,987","7,987","5,125,657","7,368,647","8,368,647"
