주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,510,500,488,475,541
영업이익,72,73,64,62,68
영업이익(발표기준),72,73,64,62,68
세전계속사업이익,82,84,93,87,99
당기순이익,66,68,75,70,80
  당기순이익(지배),66,68,75,70,80
  당기순이익(비지배),,,,,
자산총계,741,802,833,988,"1,079"
부채총계,70,79,60,165,196
자본총계,671,723,773,823,884
  자본총계(지배),671,723,773,823,884
  자본총계(비지배),,,,,
자본금,20,20,20,20,20
영업활동현금흐름,64,55,85,92,12
투자활동현금흐름,131,-130,-51,-196,119
재무활동현금흐름,-36,-17,-46,70,-12
CAPEX,12,18,7,1,1
FCF,52,38,78,91,11
이자발생부채,21,29,9,107,116
영업이익률,14.10,14.54,13.16,13.12,12.66
순이익률,13.03,13.60,15.36,14.80,14.80
ROE(%),10.14,9.75,10.02,8.82,9.37
ROA(%),9.14,8.81,9.16,7.72,7.74
부채비율,10.38,10.99,7.79,20.07,22.13
자본유보율,"3,297.97","3,527.97","3,780.22","4,072.27","4,363.40"
EPS(원),"1,646","1,685","1,857","1,743","1,983"
PER(배),9.69,7.30,6.62,7.60,10.24
BPS(원),"17,013","18,486","19,830","21,543","23,124"
PBR(배),0.94,0.67,0.62,0.62,0.88
현금DPS(원),500,500,500,500,500
현금배당수익률,3.13,4.07,4.07,3.77,2.46
현금배당성향(%),29.73,28.76,26.01,27.16,23.88
발행주식수(보통주),"4,034,800","4,034,800","4,034,800","4,034,800","4,034,800"
