주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,258","1,193","1,231","1,235","1,087"
영업이익,101,80,29,21,-76
영업이익(발표기준),101,80,29,21,-76
세전계속사업이익,98,77,27,14,-80
당기순이익,77,48,16,8,-71
  당기순이익(지배),79,51,18,10,-69
  당기순이익(비지배),-2,-3,-2,-1,-2
자산총계,733,958,922,873,865
부채총계,172,213,180,153,200
자본총계,561,745,742,720,666
  자본총계(지배),556,743,741,720,667
  자본총계(비지배),5,,1,0,-2
자본금,44,55,105,105,105
영업활동현금흐름,-55,54,-17,33,1
투자활동현금흐름,46,-235,116,47,41
재무활동현금흐름,8,176,-91,-79,-42
CAPEX,3,2,2,8,12
FCF,-59,52,-19,25,-11
이자발생부채,63,98,75,64,109
영업이익률,8.06,6.75,2.37,1.74,-6.95
순이익률,6.13,4.03,1.27,0.68,-6.49
ROE(%),15.18,7.90,2.43,1.31,-9.88
ROA(%),11.18,5.69,1.66,0.93,-8.11
부채비율,30.66,28.60,24.22,21.31,29.97
자본유보율,"1,147.63","1,251.46",602.36,605.75,542.79
EPS(원),460,282,89,48,-340
PER(배),,12.73,31.23,62.89,N/A
BPS(원),"3,225","3,689","3,678","3,787","3,334"
PBR(배),0.00,0.97,0.76,0.79,0.79
현금DPS(원),116,90,30,30,
현금배당수익률,,2.50,1.08,1.00,
현금배당성향(%),25.24,35.35,33.58,59.45,
발행주식수(보통주),"17,244,056","20,147,430","20,147,430","20,147,430","20,147,430"
