주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,994,"1,086","2,794","2,860","3,233"
영업이익,19,17,78,171,244
영업이익(발표기준),19,17,78,171,244
세전계속사업이익,-67,20,95,151,193
당기순이익,-102,14,77,126,162
  당기순이익(지배),-57,36,57,71,117
  당기순이익(비지배),-45,-22,19,55,45
자산총계,"1,270","2,956","2,919","3,176","3,947"
부채총계,594,"1,192","1,092","1,234","1,851"
자본총계,676,"1,764","1,827","1,941","2,096"
  자본총계(지배),681,678,736,821,923
  자본총계(비지배),-5,,"1,090","1,120","1,174"
자본금,36,36,36,36,36
영업활동현금흐름,16,-80,346,241,-134
투자활동현금흐름,-123,275,-99,-116,-186
재무활동현금흐름,117,95,-149,87,278
CAPEX,16,7,45,53,156
FCF,0,-87,301,188,-290
이자발생부채,485,863,781,905,"1,357"
영업이익률,1.93,1.54,2.77,5.97,7.55
순이익률,-10.22,1.26,2.74,4.40,5.02
ROE(%),-8.11,5.27,8.11,9.15,13.47
ROA(%),-8.06,0.65,2.61,4.13,4.56
부채비율,87.91,67.59,59.77,63.57,88.29
자본유보율,"1,829.05","1,930.15","2,078.10","2,278.31","2,611.55"
EPS(원),-799,503,805,"1,001","1,651"
PER(배),N/A,9.82,8.11,9.52,10.54
BPS(원),"9,964","10,058","10,929","12,186","13,695"
PBR(배),0.96,0.49,0.60,0.78,1.27
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"7,115,697","7,115,697","7,115,697","7,115,697","7,115,697"
