주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,724,935,"1,281","1,040",764
영업이익,5,2,39,16,-25
영업이익(발표기준),5,2,39,16,-25
세전계속사업이익,-17,11,46,0,-5
당기순이익,-18,10,34,-6,-6
  당기순이익(지배),-20,15,34,-6,-6
  당기순이익(비지배),1,-6,,,
자산총계,991,"1,056",998,929,928
부채총계,230,300,283,231,240
자본총계,761,756,715,698,688
  자본총계(지배),756,756,715,698,688
  자본총계(비지배),6,,,,
자본금,100,100,100,100,100
영업활동현금흐름,-77,-44,-65,187,-167
투자활동현금흐름,-109,23,-29,-35,-8
재무활동현금흐름,370,-10,15,2,-14
CAPEX,12,24,20,11,5
FCF,-89,-69,-85,175,-172
이자발생부채,0,0,32,58,67
영업이익률,0.74,0.24,3.01,1.50,-3.26
순이익률,-2.53,1.03,2.65,-0.61,-0.76
ROE(%),-3.39,2.00,4.62,-0.90,-0.84
ROA(%),-2.31,0.94,3.31,-0.66,-0.62
부채비율,30.19,39.61,39.56,33.12,34.88
자본유보율,654.56,657.40,616.23,596.46,586.83
EPS(원),-99,76,170,-32,-29
PER(배),N/A,114.54,64.83,N/A,N/A
BPS(원),"3,778","3,774","3,568","3,483","3,436"
PBR(배),4.47,2.29,3.08,2.10,2.07
현금DPS(원),50,50,70,70,50
현금배당수익률,0.30,0.58,0.64,0.96,0.70
현금배당성향(%),-50.80,66.22,41.25,-220.37,-173.17
발행주식수(보통주),"20,000,000","20,033,946","20,033,946","20,033,946","20,033,946"
