주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,918,846,656,598,691
영업이익,8,-17,-18,-13,-1
영업이익(발표기준),8,-17,-18,-13,-1
세전계속사업이익,-19,-46,1,-35,9
당기순이익,-16,-42,41,-34,1
  당기순이익(지배),-16,-42,41,-34,1
  당기순이익(비지배),,,,,
자산총계,753,809,"1,374","1,607","1,519"
부채총계,378,468,439,502,617
자본총계,375,341,935,"1,105",901
  자본총계(지배),375,341,935,"1,105",901
  자본총계(비지배),,,,,
자본금,324,324,348,348,348
영업활동현금흐름,-35,20,-23,28,18
투자활동현금흐름,-44,-29,-32,-26,-84
재무활동현금흐름,68,13,23,25,89
CAPEX,38,6,31,2,17
FCF,-73,14,-54,27,1
이자발생부채,234,242,233,251,369
영업이익률,0.83,-2.00,-2.79,-2.11,-0.17
순이익률,-1.73,-4.94,6.18,-5.64,0.09
ROE(%),-4.23,-11.67,6.35,-3.31,0.06
ROA(%),-2.08,-5.35,3.71,-2.26,0.04
부채비율,100.57,137.39,46.96,45.41,68.51
자본유보율,13.40,3.08,22.74,13.44,13.67
EPS(원),-25,-65,59,-48,1
PER(배),N/A,N/A,17.25,N/A,910.03
BPS(원),580,526,"1,343","1,588","1,295"
PBR(배),2.05,2.21,0.75,0.54,0.59
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"64,764,286","64,764,286","69,588,847","69,588,847","69,588,847"
