주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,786","2,820","3,380","2,550","3,310"
영업이익,98,135,257,35,67
영업이익(발표기준),98,135,257,35,67
세전계속사업이익,43,120,215,-82,96
당기순이익,43,84,153,-84,51
  당기순이익(지배),36,84,153,-62,38
  당기순이익(비지배),6,,,-21,14
자산총계,"2,219","1,967","2,467","2,473","2,883"
부채총계,"1,525","1,240","1,579","1,270","1,623"
자본총계,694,727,888,"1,203","1,260"
  자본총계(지배),687,727,888,912,927
  자본총계(비지배),7,,,291,332
자본금,59,59,59,59,59
영업활동현금흐름,98,181,221,236,17
투자활동현금흐름,-311,72,-223,-346,31
재무활동현금흐름,162,-278,158,323,116
CAPEX,115,59,177,103,60
FCF,-17,123,44,133,-43
이자발생부채,965,752,961,892,"1,072"
영업이익률,5.50,4.79,7.60,1.37,2.04
순이익률,2.38,2.99,4.54,-3.28,1.55
ROE(%),5.92,11.94,19.00,-6.92,4.12
ROA(%),2.37,4.04,6.92,-3.39,1.92
부채비율,219.60,170.53,177.86,105.62,128.88
자본유보율,"1,083.24","1,195.28","1,453.59","1,494.26","1,514.33"
EPS(원),374,722,"1,311",-532,324
PER(배),14.98,5.03,6.46,N/A,17.84
BPS(원),"5,872","6,487","7,921","8,136","8,546"
PBR(배),0.95,0.56,1.07,0.64,0.68
현금DPS(원),0,0,0,250,250
현금배당수익률,0.00,0.00,0.00,4.78,4.33
현금배당성향(%),0.00,0.00,0.00,-44.99,71.55
발행주식수(보통주),"11,703,721","11,703,721","11,703,721","11,703,721","11,703,721"
