주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,550","2,534","2,885","2,618","2,888"
영업이익,130,132,107,133,161
영업이익(발표기준),130,132,107,133,161
세전계속사업이익,111,100,149,74,202
당기순이익,91,65,102,25,131
  당기순이익(지배),91,64,100,24,131
  당기순이익(비지배),0,1,2,1,0
자산총계,"1,936","2,068","2,384","2,298","2,716"
부채총계,954,"1,061","1,275","1,204","1,353"
자본총계,982,"1,006","1,109","1,094","1,363"
  자본총계(지배),959,982,"1,079","1,062","1,338"
  자본총계(비지배),23,,31,32,25
자본금,80,80,80,80,80
영업활동현금흐름,173,204,172,157,189
투자활동현금흐름,-95,-197,-275,-106,-213
재무활동현금흐름,-62,-12,139,-92,179
CAPEX,128,182,192,130,137
FCF,45,21,-20,27,52
이자발생부채,656,698,844,740,830
영업이익률,5.10,5.21,3.72,5.07,5.56
순이익률,3.58,2.56,3.54,0.95,4.55
ROE(%),9.76,6.56,9.72,2.27,10.93
ROA(%),4.56,3.24,4.59,1.06,5.24
부채비율,97.23,105.48,114.96,110.08,99.24
자본유보율,"1,074.54","1,142.28","1,257.69","1,271.71","1,548.64"
EPS(원),576,403,634,154,830
PER(배),8.22,9.99,7.60,66.19,14.57
BPS(원),"6,230","6,705","7,361","7,488","8,655"
PBR(배),0.76,0.60,0.65,1.36,1.40
현금DPS(원),50,50,50,120,150
현금배당수익률,1.06,1.24,1.04,1.18,1.24
현금배당성향(%),7.75,11.51,7.31,69.90,17.67
발행주식수(보통주),"15,800,000","15,800,000","15,800,000","15,800,000","15,800,000"
