주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,010",775,"1,301","1,677","1,159"
영업이익,20,-15,53,213,67
영업이익(발표기준),20,-15,53,213,67
세전계속사업이익,-9,-30,36,310,51
당기순이익,-11,-31,35,293,46
  당기순이익(지배),-11,-31,35,293,46
  당기순이익(비지배),,,,,
자산총계,"1,281","1,330","1,564","1,766","1,867"
부채총계,"1,164","1,203","1,250","1,165","1,114"
자본총계,116,127,314,601,752
  자본총계(지배),116,127,314,601,752
  자본총계(비지배),,,,,
자본금,203,228,228,228,228
영업활동현금흐름,-75,-20,116,105,-15
투자활동현금흐름,1,-6,-45,-32,-46
재무활동현금흐름,10,42,-51,-101,45
CAPEX,2,3,13,9,4
FCF,-76,-23,103,96,-19
이자발생부채,758,756,678,578,623
영업이익률,1.96,-1.88,4.10,12.67,5.78
순이익률,-1.07,-3.98,2.70,17.48,3.93
ROE(%),-9.38,-25.39,15.92,64.06,6.73
ROA(%),-0.79,-2.36,2.43,17.61,2.51
부채비율,"1,003.54",948.70,397.94,193.64,148.13
자본유보율,-35.77,-36.93,-31.02,93.85,118.17
EPS(원),-27,-73,77,644,100
PER(배),N/A,N/A,10.39,3.82,36.74
BPS(원),286,278,690,"1,321","1,652"
PBR(배),3.42,2.55,1.16,1.86,2.22
현금DPS(원),0,,,,
현금배당수익률,0.00,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"40,545,960","45,573,661","45,573,661","45,573,661","45,573,661"
