주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,30,56,82,110,118
영업이익,-45,-73,-54,-49,-79
영업이익(발표기준),-45,-73,-54,-49,-79
세전계속사업이익,-45,-121,-55,-232,-35
당기순이익,-45,-121,-55,-232,-35
  당기순이익(지배),-45,-120,-54,-231,-34
  당기순이익(비지배),,-1,-1,-1,0
자산총계,360,640,632,825,771
부채총계,88,472,517,388,242
자본총계,272,169,115,436,529
  자본총계(지배),272,165,112,434,527
  자본총계(비지배),,,3,2,2
자본금,28,29,29,65,68
영업활동현금흐름,-28,-33,-27,-23,-29
투자활동현금흐름,-127,-349,1,-212,43
재무활동현금흐름,42,384,-11,247,-17
CAPEX,60,83,69,34,84
FCF,-89,-117,-96,-57,-113
이자발생부채,49,300,357,227,186
영업이익률,-151.02,-129.29,-65.72,-44.22,-66.80
순이익률,-149.77,-214.35,-67.22,-210.60,-29.31
ROE(%),,-54.83,-38.87,-84.72,-7.12
ROA(%),,-24.15,-8.63,-31.84,-4.34
부채비율,32.35,279.59,451.09,89.05,45.77
자본유보율,853.95,470.25,283.51,565.37,664.41
EPS(원),-574,"-1,517",-671,"-2,452",-253
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"3,475","2,056","1,395","3,341","3,863"
PBR(배),3.87,4.43,7.27,7.32,4.74
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"7,827,704","8,004,526","8,004,526","12,983,775","13,645,971"
