주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,78,862,"1,125","1,214","1,510"
영업이익,16,174,137,216,329
영업이익(발표기준),16,174,137,216,329
세전계속사업이익,111,190,167,236,459
당기순이익,967,167,139,190,370
  당기순이익(지배),967,90,70,96,201
  당기순이익(비지배),,77,69,94,170
자산총계,"1,611","2,790","2,951","3,180","3,524"
부채총계,53,333,400,435,458
자본총계,"1,557","2,456","2,551","2,745","3,066"
  자본총계(지배),"1,557","1,960","2,003","2,079","2,251"
  자본총계(비지배),,,547,666,814
자본금,80,103,103,103,103
영업활동현금흐름,-5,204,182,185,219
투자활동현금흐름,842,-433,242,-174,-585
재무활동현금흐름,-508,19,-45,-67,-50
CAPEX,1,8,1,4,8
FCF,-6,196,180,181,211
이자발생부채,0,50,53,30,34
영업이익률,20.15,20.21,12.17,17.82,21.80
순이익률,"1,243.97",19.33,12.37,15.63,24.51
ROE(%),51.78,5.12,3.53,4.68,9.26
ROA(%),47.03,7.58,4.85,6.19,11.04
부채비율,3.42,13.56,15.70,15.83,14.95
자본유보율,"3,867.78","3,261.22","3,304.68","3,376.30","3,542.57"
EPS(원),"5,715",480,374,511,"1,073"
PER(배),1.21,16.62,53.82,53.04,15.24
BPS(원),"12,945","11,867","12,132","12,591","13,634"
PBR(배),0.53,0.67,1.66,2.15,1.20
현금DPS(원),0,150,130,170,350
현금배당수익률,0.00,1.88,0.65,0.63,2.14
현금배당성향(%),0.00,27.52,30.67,29.39,28.82
발행주식수(보통주),"16,076,045","18,696,628","18,696,628","18,696,628","18,696,628"
