주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,436","1,468","1,571","1,416","1,781"
영업이익,160,131,126,88,106
영업이익(발표기준),160,131,126,88,106
세전계속사업이익,174,93,68,114,121
당기순이익,130,60,38,80,95
  당기순이익(지배),129,60,38,80,95
  당기순이익(비지배),2,0,0,0,0
자산총계,"2,250","2,292","2,509","2,743","3,908"
부채총계,"1,274","1,270","1,447","1,643","2,629"
자본총계,976,"1,022","1,062","1,101","1,279"
  자본총계(지배),976,"1,022","1,062","1,101","1,219"
  자본총계(비지배),0,,0,0,60
자본금,54,54,54,54,54
영업활동현금흐름,39,75,208,98,34
투자활동현금흐름,-161,-124,-222,-394,-679
재무활동현금흐름,151,-42,44,257,721
CAPEX,128,122,53,374,71
FCF,-89,-47,154,-276,-37
이자발생부채,963,969,"1,102","1,352","2,160"
영업이익률,11.12,8.92,8.02,6.19,5.96
순이익률,9.09,4.05,2.40,5.65,5.33
ROE(%),13.73,5.96,3.62,7.41,8.18
ROA(%),6.03,2.62,1.57,3.05,2.85
부채비율,130.51,124.25,136.25,149.24,205.57
자본유보율,"1,881.93","1,971.43","2,012.92","2,123.72","2,280.90"
EPS(원),"1,195",553,350,744,881
PER(배),9.00,15.46,38.96,12.61,10.98
BPS(원),"9,440","9,966","10,356","10,734","11,887"
PBR(배),1.14,0.86,1.32,0.87,0.81
현금DPS(원),110,150,200,100,120
현금배당수익률,1.02,1.75,1.47,1.06,1.24
현금배당성향(%),8.84,25.83,54.38,12.80,12.97
발행주식수(보통주),"10,762,890","10,762,890","10,762,890","10,762,890","10,762,890"
