주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,656","3,671","2,545","1,852","1,814"
영업이익,194,180,-147,-276,-90
영업이익(발표기준),194,180,-147,-276,-90
세전계속사업이익,196,153,-140,-400,-151
당기순이익,141,147,-122,-426,-166
  당기순이익(지배),139,144,-122,-411,-138
  당기순이익(비지배),1,4,0,-15,-27
자산총계,"1,690","1,771","1,621","1,644","1,430"
부채총계,821,756,707,"1,126","1,014"
자본총계,870,"1,015",914,518,416
  자본총계(지배),858,"1,000",903,470,403
  자본총계(비지배),12,,11,48,13
자본금,131,131,131,131,132
영업활동현금흐름,77,194,127,-248,17
투자활동현금흐름,-297,-158,-143,-102,40
재무활동현금흐름,13,-4,-42,342,-123
CAPEX,260,155,223,176,37
FCF,-183,39,-96,-424,-20
이자발생부채,474,463,480,745,653
영업이익률,5.32,4.91,-5.78,-14.89,-4.94
순이익률,3.85,4.02,-4.80,-23.03,-9.15
ROE(%),17.11,15.47,-12.80,-59.88,-31.70
ROA(%),8.11,8.52,-7.21,-26.12,-10.79
부채비율,94.35,74.45,77.37,217.19,243.73
자본유보율,728.42,839.24,750.74,429.87,337.75
EPS(원),214,220,-187,-630,-210
PER(배),10.12,7.45,N/A,N/A,N/A
BPS(원),"1,433","1,698","1,533",798,662
PBR(배),1.51,0.97,1.14,2.44,2.88
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"65,265,724","65,265,724","65,265,724","65,265,724","66,167,999"
