주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,368,317,452,443,824
영업이익,7,17,22,-13,31
영업이익(발표기준),7,17,22,-13,31
세전계속사업이익,-15,-10,7,16,26
당기순이익,-18,-9,7,21,17
  당기순이익(지배),-18,-9,7,21,17
  당기순이익(비지배),,,,,
자산총계,237,229,274,304,805
부채총계,323,325,362,112,394
자본총계,-87,-96,-88,192,412
  자본총계(지배),-87,-96,-88,192,412
  자본총계(비지배),,,,,
자본금,1,1,1,7,8
영업활동현금흐름,-15,-28,44,-3,44
투자활동현금흐름,-2,1,6,-22,-331
재무활동현금흐름,,,-7,28,376
CAPEX,1,1,1,1,308
FCF,-16,-29,44,-4,-264
이자발생부채,91,111,152,37,242
영업이익률,1.80,5.28,4.97,-2.83,3.81
순이익률,-4.91,-2.95,1.65,4.76,2.06
ROE(%),,,-8.08,40.72,5.63
ROA(%),,,2.96,7.31,3.06
부채비율,-373.53,-338.43,-410.31,58.55,95.74
자본유보율,"-7,436.27","-8,237.93","-7,600.48","2,481.86","4,748.09"
EPS(원),-337,-175,139,327,201
PER(배),,,,,142.40
BPS(원),"-1,617","-1,793","-1,646","2,571","4,848"
PBR(배),0.00,0.00,0.00,0.00,5.91
현금DPS(원),0,0,0,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,,
발행주식수(보통주),"4,666,800","4,666,800","4,666,800","7,457,988","8,487,713"
