주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,306,186,958,544,294
영업이익,-60,-56,-14,-174,-281
영업이익(발표기준),-60,-56,-14,-174,-281
세전계속사업이익,-80,-78,-41,-234,-539
당기순이익,-91,-74,-40,-226,-519
  당기순이익(지배),-91,-74,-40,-226,-505
  당기순이익(비지배),,,,,-14
자산총계,734,587,"1,172","1,270","1,138"
부채총계,355,270,513,637,850
자본총계,378,318,659,633,288
  자본총계(지배),378,318,659,633,289
  자본총계(비지배),,,,,-1
자본금,35,73,124,146,155
영업활동현금흐름,-34,-49,-331,-266,0
투자활동현금흐름,-36,-133,99,-78,-202
재무활동현금흐름,400,-55,516,356,83
CAPEX,4,1,2,2,13
FCF,-38,-50,-332,-268,-13
이자발생부채,311,246,396,583,586
영업이익률,-19.59,-29.80,-1.48,-32.03,-95.57
순이익률,-29.79,-39.50,-4.18,-41.55,-176.88
ROE(%),,-21.14,-8.20,-35.01,-109.54
ROA(%),,-11.15,-4.55,-18.52,-43.12
부채비율,93.84,84.77,77.92,100.66,295.14
자본유보율,975.02,350.44,431.59,330.93,82.77
EPS(원),-740,-507,-190,-834,"-1,662"
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"2,688","2,184","2,658","2,166",934
PBR(배),2.16,2.08,4.23,6.07,12.31
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"14,080,350","14,555,408","24,780,651","29,229,188","30,954,362"
