주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,595","1,695","1,786","2,039","2,121"
영업이익,87,68,72,91,83
영업이익(발표기준),87,68,72,91,83
세전계속사업이익,47,54,49,61,81
당기순이익,37,40,36,47,62
  당기순이익(지배),37,40,37,49,62
  당기순이익(비지배),,,-1,-2,0
자산총계,"1,346","1,345","1,616","1,679","1,741"
부채총계,830,828,"1,068","1,091","1,113"
자본총계,516,517,548,588,628
  자본총계(지배),516,517,533,562,602
  자본총계(비지배),,,15,26,26
자본금,70,70,70,70,70
영업활동현금흐름,85,126,202,174,108
투자활동현금흐름,-16,-8,-62,-56,-16
재무활동현금흐름,-71,-53,-20,-104,-98
CAPEX,15,10,10,11,15
FCF,70,116,192,162,93
이자발생부채,445,410,540,543,503
영업이익률,5.45,4.01,4.05,4.49,3.91
순이익률,2.32,2.34,2.00,2.32,2.92
ROE(%),7.37,7.66,7.01,8.97,10.63
ROA(%),2.66,2.94,2.41,2.88,3.62
부채비율,160.82,160.13,194.86,185.59,177.14
자본유보율,749.11,767.69,802.10,845.34,906.94
EPS(원),266,284,264,353,444
PER(배),17.47,16.27,16.20,11.07,15.45
BPS(원),"4,010","4,020","4,209","4,448","4,769"
PBR(배),1.16,1.15,1.02,0.88,1.44
현금DPS(원),100,100,150,150,150
현금배당수익률,2.15,2.16,3.50,3.84,2.19
현금배당성향(%),34.74,32.51,51.59,38.57,30.63
발행주식수(보통주),"13,922,475","13,922,475","13,922,475","13,922,475","13,922,475"
