주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,314,224,149,196,178
영업이익,66,51,7,1,-202
영업이익(발표기준),66,51,7,1,-202
세전계속사업이익,66,56,21,21,-394
당기순이익,55,48,20,23,-394
  당기순이익(지배),55,48,20,23,-394
  당기순이익(비지배),,,,,
자산총계,352,385,494,956,"1,280"
부채총계,32,24,104,366,790
자본총계,320,361,390,589,490
  자본총계(지배),320,361,390,589,490
  자본총계(비지배),,,,,
자본금,18,18,18,74,109
영업활동현금흐름,76,9,39,-118,-81
투자활동현금흐름,-16,-67,-96,-257,-546
재무활동현금흐름,110,-1,88,421,572
CAPEX,13,7,4,90,239
FCF,63,2,35,-207,-320
이자발생부채,5,7,81,262,476
영업이익률,20.89,22.59,4.52,0.37,-113.75
순이익률,17.66,21.52,13.25,11.72,-221.75
ROE(%),24.38,14.15,5.25,4.69,-72.93
ROA(%),19.99,13.07,4.49,3.17,-35.22
부채비율,9.91,6.75,26.65,62.16,161.08
자본유보율,"1,679.20","1,926.56","2,070.16",708.13,375.87
EPS(원),139,90,37,38,-478
PER(배),8.84,8.92,20.79,58.37,N/A
BPS(원),600,676,731,798,454
PBR(배),2.05,1.19,1.05,2.78,2.33
현금DPS(원),7,10,14,0,0
현금배당수익률,0.55,1.26,1.76,0.00,0.00
현금배당성향(%),6.49,11.21,36.52,0.00,0.00
발행주식수(보통주),"53,312,757","53,312,757","53,312,757","74,356,685","108,573,525"
