주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,275,321,262,263,309
영업이익,26,73,20,43,67
영업이익(발표기준),26,73,20,43,67
세전계속사업이익,50,96,98,77,141
당기순이익,47,73,82,69,121
  당기순이익(지배),47,70,80,67,106
  당기순이익(비지배),0,3,2,2,15
자산총계,"1,293","1,436","1,744","1,816","1,948"
부채총계,66,88,107,111,127
자본총계,"1,227","1,348","1,637","1,705","1,822"
  자본총계(지배),"1,212","1,301","1,459","1,521","1,624"
  자본총계(비지배),14,,178,183,198
자본금,52,52,52,52,52
영업활동현금흐름,45,96,42,73,62
투자활동현금흐름,-88,-153,-265,-17,-53
재무활동현금흐름,,52,211,3,-1
CAPEX,23,3,9,3,24
FCF,22,93,34,70,38
이자발생부채,0,0,7,6,4
영업이익률,9.37,22.61,7.71,16.44,21.60
순이익률,16.92,22.86,31.49,26.12,39.16
ROE(%),3.95,5.57,5.79,4.49,6.75
ROA(%),3.66,5.38,5.18,3.85,6.42
부채비율,5.41,6.54,6.53,6.52,6.95
자본유보율,"3,809.74","3,983.51","4,323.88","4,450.00","4,658.01"
EPS(원),449,668,763,638,"1,014"
PER(배),12.63,9.43,7.63,11.81,7.14
BPS(원),"12,169","13,196","15,349","16,190","17,280"
PBR(배),0.47,0.48,0.38,0.47,0.42
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"10,471,840","10,471,840","10,471,840","10,471,840","10,471,840"
