주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,498","1,540","1,798",865,"1,740"
영업이익,301,321,460,154,503
영업이익(발표기준),301,321,460,154,503
세전계속사업이익,324,334,489,146,582
당기순이익,254,254,374,111,471
  당기순이익(지배),263,259,371,114,472
  당기순이익(비지배),-9,-5,3,-3,-1
자산총계,"1,760","1,987","2,325","2,275","2,856"
부채총계,304,327,249,207,346
자본총계,"1,456","1,661","2,076","2,067","2,511"
  자본총계(지배),"1,457","1,655","2,068","2,062","2,505"
  자본총계(비지배),-1,,8,6,6
자본금,47,47,55,55,55
영업활동현금흐름,37,90,762,110,198
투자활동현금흐름,40,-4,-322,-144,-265
재무활동현금흐름,-61,-41,18,-118,-32
CAPEX,26,14,22,3,40
FCF,11,76,741,108,159
이자발생부채,72,76,53,50,49
영업이익률,20.08,20.86,25.59,17.80,28.93
순이익률,16.95,16.51,20.80,12.86,27.05
ROE(%),19.78,16.67,19.94,5.54,20.66
ROA(%),15.62,13.57,17.34,4.84,18.35
부채비율,20.85,19.68,12.01,10.03,13.77
자본유보율,"3,071.53","3,542.14","3,780.87","3,901.22","4,706.95"
EPS(원),"2,617","2,572","3,502","1,040","4,288"
PER(배),7.29,4.68,4.60,26.36,6.26
BPS(원),"15,170","17,534","19,970","21,105","25,641"
PBR(배),1.26,0.69,0.81,1.30,1.05
현금DPS(원),188,281,400,300,400
현금배당수익률,0.98,2.34,2.48,1.09,1.49
현금배당성향(%),6.82,10.20,11.16,25.63,8.28
발행주식수(보통주),"10,085,151","10,085,151","11,000,000","11,000,000","11,000,000"
