주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,115,115,149,188,259
영업이익,12,-12,-29,-47,-38
영업이익(발표기준),12,-12,-29,-47,-38
세전계속사업이익,12,-24,-52,-121,-144
당기순이익,13,-24,-55,-121,-85
  당기순이익(지배),14,-23,-58,-122,-68
  당기순이익(비지배),-1,-1,2,1,-17
자산총계,702,703,902,"1,132","1,185"
부채총계,36,88,341,683,797
자본총계,666,616,561,449,388
  자본총계(지배),642,602,521,398,353
  자본총계(비지배),23,,40,52,35
자본금,54,109,111,112,112
영업활동현금흐름,14,16,-2,-25,-24
투자활동현금흐름,12,-26,-140,-254,-69
재무활동현금흐름,-19,6,245,301,0
CAPEX,21,75,88,143,90
FCF,-7,-60,-90,-168,-114
이자발생부채,26,56,281,548,589
영업이익률,10.36,-10.54,-19.26,-25.03,-14.82
순이익률,11.67,-21.20,-36.96,-64.60,-32.95
ROE(%),2.23,-3.72,-10.25,-26.59,-18.17
ROA(%),2.01,-3.48,-6.88,-11.92,-7.36
부채비율,5.39,14.25,60.85,151.95,205.43
자본유보율,"1,077.30",462.81,409.89,303.93,256.34
EPS(원),65,-106,-264,-552,-304
PER(배),158.95,N/A,N/A,N/A,N/A
BPS(원),"2,956","2,768","2,363","1,775","1,568"
PBR(배),3.50,2.54,2.41,6.20,5.21
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"18,034,649","21,535,863","21,838,263","22,399,210","22,499,010"
