주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,917","1,651","1,257","1,662","2,137"
영업이익,131,200,189,248,226
영업이익(발표기준),131,200,189,248,226
세전계속사업이익,122,193,222,233,354
당기순이익,98,169,183,187,282
  당기순이익(지배),98,169,183,187,321
  당기순이익(비지배),,,,,-39
자산총계,"1,342","1,419","1,811","2,242","3,459"
부채총계,546,463,680,904,"1,372"
자본총계,796,955,"1,132","1,339","2,087"
  자본총계(지배),796,955,"1,132","1,310","2,045"
  자본총계(비지배),,,,29,42
자본금,97,101,101,101,109
영업활동현금흐름,-29,300,171,274,225
투자활동현금흐름,-59,-90,-235,-334,-834
재무활동현금흐름,-50,-46,-27,173,817
CAPEX,51,86,291,279,833
FCF,-80,214,-120,-6,-608
이자발생부채,327,266,411,577,972
영업이익률,6.85,12.12,15.01,14.95,10.60
순이익률,5.09,10.27,14.54,11.25,13.21
ROE(%),14.04,19.36,17.52,15.31,19.16
ROA(%),7.43,12.28,11.32,9.22,9.90
부채비율,68.64,48.50,60.08,67.49,65.73
자본유보율,765.49,905.61,"1,075.79","1,255.79","1,833.10"
EPS(원),554,848,903,924,"1,499"
PER(배),9.83,4.47,8.58,28.86,16.91
BPS(원),"4,555","5,256","6,193","7,200","10,372"
PBR(배),1.19,0.72,1.25,3.70,2.44
현금DPS(원),80,80,80,100,130
현금배당수익률,1.47,2.11,1.03,0.38,0.51
현금배당성향(%),14.33,8.58,8.00,9.73,7.97
발행주식수(보통주),"19,465,373","20,233,814","20,233,814","20,233,814","21,756,789"
