주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,021",899,"1,220","1,378","1,945"
영업이익,-98,-319,-26,190,482
영업이익(발표기준),-98,-319,-26,190,482
세전계속사업이익,-389,-443,-96,148,527
당기순이익,-380,-501,-97,190,525
  당기순이익(지배),-369,-502,-92,190,526
  당기순이익(비지배),-12,1,-5,0,0
자산총계,"1,968","1,537","2,885","6,881","10,585"
부채총계,553,582,"2,025","5,912","9,235"
자본총계,"1,415",955,859,969,"1,350"
  자본총계(지배),"1,380",917,826,960,"1,350"
  자본총계(비지배),35,38,34,9,0
자본금,78,78,78,78,78
영업활동현금흐름,168,-52,"1,541","4,229","3,504"
투자활동현금흐름,-160,-475,77,-523,250
재무활동현금흐름,-148,6,-47,-106,-250
CAPEX,25,31,22,27,33
FCF,143,-83,"1,519","4,202","3,471"
이자발생부채,453,420,400,373,291
영업이익률,-9.55,-35.43,-2.14,13.80,24.76
순이익률,-37.23,-55.73,-7.92,13.81,27.01
ROE(%),-23.43,-43.69,-10.56,21.31,45.50
ROA(%),-16.89,-28.61,-4.37,3.90,6.02
부채비율,39.11,60.90,235.69,610.18,683.81
자본유보율,"1,998.68","1,353.63","1,235.39","1,480.00","2,153.80"
EPS(원),"-2,369","-3,225",-591,"1,223","3,378"
PER(배),N/A,N/A,N/A,21.87,9.58
BPS(원),"9,724","6,140","5,530","6,513","9,393"
PBR(배),1.27,1.70,2.64,4.11,3.44
현금DPS(원),0,,,,
현금배당수익률,0.00,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"15,559,118","15,559,118","15,559,118","15,559,118","15,559,118"
