주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,813,861,936,963,"1,290","1,536","1,737","1,956"
영업이익,155,189,273,241,391,489,603,730
영업이익(발표기준),155,189,273,241,391,,,
세전계속사업이익,44,212,316,274,406,497,618,757
당기순이익,34,167,255,216,318,388,482,591
  당기순이익(지배),34,167,255,217,321,392,488,598
  당기순이익(비지배),,,,-1,-2,,,
자산총계,978,"1,045","1,307","1,456","1,936","2,280","2,730","3,290"
부채총계,220,149,194,205,418,440,470,510
자본총계,757,896,"1,113","1,251","1,518","1,840","2,260","2,780"
  자본총계(지배),757,896,"1,113","1,247","1,517","1,840","2,260","2,800"
  자본총계(비지배),,,,3,1,,,
자본금,58,58,58,58,58,60,60,60
영업활동현금흐름,159,97,293,216,440,430,500,610
투자활동현금흐름,-241,-61,-305,-76,-477,-50,-60,-70
재무활동현금흐름,-13,-7,-44,-66,18,-60,-60,-60
CAPEX,7,8,29,18,10,0,0,0
FCF,152,88,264,199,430,430,500,610
이자발생부채,0,0,7,8,101,,,
영업이익률,19.00,21.91,29.17,24.99,30.30,31.84,34.72,37.32
순이익률,4.19,19.35,27.21,22.45,24.66,25.26,27.75,30.21
ROE(%),4.56,20.17,25.35,18.40,23.20,23.35,23.80,23.64
ROA(%),3.77,16.49,21.66,15.65,18.77,18.41,19.24,19.63
부채비율,29.13,16.59,17.45,16.39,27.51,23.91,20.80,18.35
자본유보율,"1,320.19","1,550.43","1,918.41","2,186.36","2,622.69",,,
EPS(원),293,"1,433","2,188","1,862","2,750","3,362","4,186","5,129"
PER(배),72.84,12.67,14.17,14.50,15.09,13.35,10.73,8.75
BPS(원),"6,880","8,142","10,088","11,286","13,729","16,648","20,449","25,335"
PBR(배),3.10,2.23,3.07,2.39,3.02,2.70,2.20,1.77
현금DPS(원),60,390,580,600,600,600,600,600
현금배당수익률,0.28,2.15,1.87,2.22,1.45,1.34,1.34,1.34
현금배당성향(%),19.36,25.75,25.12,30.54,20.68,17.85,14.34,11.70
발행주식수(보통주),"11,634,263","11,634,263","11,659,263","11,659,263","11,659,263",,,
