주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,435,452,424,380,660
영업이익,33,47,34,37,97
영업이익(발표기준),33,47,34,37,97
세전계속사업이익,-68,33,25,5,90
당기순이익,-72,32,15,4,77
  당기순이익(지배),-73,30,14,2,58
  당기순이익(비지배),1,1,1,2,19
자산총계,810,866,869,"1,030","1,440"
부채총계,349,421,432,607,698
자본총계,461,446,437,422,742
  자본총계(지배),453,437,427,411,548
  자본총계(비지배),8,8,10,12,194
자본금,55,55,55,55,69
영업활동현금흐름,77,52,32,79,67
투자활동현금흐름,-39,-28,-51,-98,-138
재무활동현금흐름,-40,17,26,132,45
CAPEX,22,16,52,39,38
FCF,56,37,-20,40,29
이자발생부채,192,247,299,433,491
영업이익률,7.51,10.38,7.92,9.86,14.63
순이익률,-16.68,7.03,3.44,0.98,11.70
ROE(%),-14.48,6.83,3.13,0.45,12.09
ROA(%),-8.74,3.79,1.68,0.39,6.25
부채비율,75.84,94.46,98.96,143.84,94.14
자본유보율,795.31,858.65,845.52,811.61,826.04
EPS(원),-663,276,123,17,453
PER(배),N/A,15.40,30.93,228.22,11.15
BPS(원),"4,315","4,185","4,091","3,932","4,159"
PBR(배),1.15,1.02,0.93,1.00,1.21
현금DPS(원),350,250,250,250,250
현금배당수익률,7.07,5.88,6.58,6.35,4.95
현금배당성향(%),-50.44,85.92,192.99,"1,373.32",56.85
발행주식수(보통주),"11,013,678","11,013,678","11,013,678","11,013,678","13,730,519"
