주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,493,383,807,370,392
영업이익,-32,-10,-15,-33,-35
영업이익(발표기준),-32,-10,-15,-33,-35
세전계속사업이익,-101,-13,-116,-85,-80
당기순이익,-94,-11,-120,-40,19
  당기순이익(지배),-93,-11,-123,-74,11
  당기순이익(비지배),0,,3,35,9
자산총계,546,558,"1,823","1,863",938
부채총계,242,255,"1,119",730,388
자본총계,304,303,704,"1,134",549
  자본총계(지배),305,303,206,306,548
  자본총계(비지배),0,,498,828,1
자본금,121,154,247,352,530
영업활동현금흐름,-15,-16,43,94,-48
투자활동현금흐름,-30,-237,12,176,-805
재무활동현금흐름,141,150,132,15,467
CAPEX,82,81,9,10,2
FCF,-96,-97,34,84,-50
이자발생부채,96,184,908,488,265
영업이익률,-6.50,-2.61,-1.82,-9.00,-8.87
순이익률,-18.95,-2.78,-14.86,-10.73,4.96
ROE(%),-31.99,-3.51,-48.27,-29.08,2.55
ROA(%),-18.73,-1.93,-10.08,-2.15,1.39
부채비율,79.54,84.24,158.96,64.33,70.72
자본유보율,155.12,157.68,93.92,63.25,45.38
EPS(원),-430,-37,-288,-132,13
PER(배),N/A,N/A,N/A,N/A,66.56
BPS(원),"1,261",987,417,435,517
PBR(배),2.69,1.51,2.12,2.53,1.65
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"24,160,716","30,701,527","49,391,439","70,396,824","106,098,527"
