주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,692,730,955,"1,135","1,256"
영업이익,161,147,221,235,172
영업이익(발표기준),161,147,221,235,172
세전계속사업이익,121,119,216,218,164
당기순이익,90,98,174,198,140
  당기순이익(지배),68,73,131,141,97
  당기순이익(비지배),22,25,43,57,43
자산총계,"1,140","1,271","1,639","1,985","2,463"
부채총계,475,527,735,804,"1,069"
자본총계,665,744,904,"1,180","1,394"
  자본총계(지배),583,638,773,993,"1,132"
  자본총계(비지배),82,,131,188,262
자본금,19,37,37,75,75
영업활동현금흐름,82,176,137,244,224
투자활동현금흐름,-168,-161,-144,-250,-262
재무활동현금흐름,211,34,144,166,135
CAPEX,168,120,81,213,229
FCF,-86,56,56,31,-5
이자발생부채,347,399,496,631,792
영업이익률,23.24,20.11,23.15,20.68,13.72
순이익률,13.03,13.40,18.20,17.41,11.18
ROE(%),14.20,12.01,18.60,15.94,9.13
ROA(%),9.29,8.12,11.95,10.91,6.31
부채비율,71.39,70.78,81.27,68.12,76.71
자본유보율,"3,064.31","1,682.39","2,025.32","1,235.93","1,361.79"
EPS(원),484,495,886,947,648
PER(배),41.62,16.12,16.33,21.01,34.85
BPS(원),"3,933","4,342","5,250","6,639","7,569"
PBR(배),5.12,1.84,2.76,3.00,2.99
현금DPS(원),0,0,0,0,75
현금배당수익률,0.00,0.00,0.00,0.00,0.33
현금배당성향(%),0.00,0.00,0.00,0.00,11.57
발행주식수(보통주),"14,810,400","14,810,400","14,810,400","14,954,978","14,954,978"
