주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,351,395,406,303,384
영업이익,-25,-47,21,-27,-23
영업이익(발표기준),-25,-47,21,-27,-23
세전계속사업이익,-97,-111,-50,-76,-13
당기순이익,-104,-147,-57,-76,-26
  당기순이익(지배),-100,-134,-57,-80,-28
  당기순이익(비지배),-4,-13,1,4,3
자산총계,"1,120",995,917,804,"1,016"
부채총계,321,334,191,158,264
자본총계,799,661,726,647,752
  자본총계(지배),788,655,717,629,730
  자본총계(비지배),11,,9,18,22
자본금,46,46,54,54,57
영업활동현금흐름,-14,-30,49,15,43
투자활동현금흐름,-167,-152,38,-74,-72
재무활동현금흐름,258,4,-47,-20,69
CAPEX,26,51,23,65,53
FCF,-41,-81,27,-50,-10
이자발생부채,160,185,87,72,94
영업이익률,-7.06,-11.79,5.08,-8.93,-5.92
순이익률,-29.71,-37.08,-13.91,-25.13,-6.72
ROE(%),-12.03,-18.56,-8.33,-11.87,-4.19
ROA(%),-10.06,-13.86,-5.91,-8.86,-2.84
부채비율,40.12,50.57,26.34,24.39,35.07
자본유보율,"1,641.67","1,366.92","1,253.47","1,111.16","1,119.14"
EPS(원),-219,-293,-122,-147,-51
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,726","1,435","1,324","1,161","1,276"
PBR(배),1.76,1.42,1.31,1.28,3.04
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"45,636,595","45,636,595","54,147,235","54,147,235","57,183,559"
