주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,433,587,322,430,411
영업이익,19,23,-9,4,2
영업이익(발표기준),19,23,-9,4,2
세전계속사업이익,11,42,-4,2,-20
당기순이익,10,41,-5,2,-24
  당기순이익(지배),10,41,-5,2,-24
  당기순이익(비지배),,,0,,
자산총계,502,325,272,283,344
부채총계,313,100,54,63,131
자본총계,189,226,218,220,213
  자본총계(지배),189,226,218,220,213
  자본총계(비지배),,,,,
자본금,94,94,94,94,97
영업활동현금흐름,14,14,10,13,35
투자활동현금흐름,218,-66,3,20,-112
재무활동현금흐름,-240,-3,-4,-6,79
CAPEX,5,33,1,1,5
FCF,10,-19,8,12,30
이자발생부채,0,0,2,6,43
영업이익률,4.30,3.89,-2.86,0.85,0.56
순이익률,2.31,6.98,-1.67,0.42,-5.80
ROE(%),5.18,19.77,-2.34,0.82,-10.99
ROA(%),1.90,9.91,-1.80,0.64,-7.59
부채비율,165.44,44.15,24.95,28.56,61.48
자본유보율,18.46,167.96,162.11,164.19,143.08
EPS(원),53,218,-28,9,-125
PER(배),33.98,8.62,N/A,261.62,N/A
BPS(원),"1,004","1,197","1,155","1,170","1,099"
PBR(배),1.80,1.57,2.40,2.12,3.90
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"18,835,150","18,835,150","18,835,150","18,835,150","19,411,130"
