주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,195","1,356","1,450","1,517","1,627"
영업이익,160,158,219,286,322
영업이익(발표기준),160,158,219,286,322
세전계속사업이익,52,136,62,115,314
당기순이익,62,106,27,68,240
  당기순이익(지배),59,104,26,68,240
  당기순이익(비지배),3,2,1,0,0
자산총계,"5,413","5,524","7,077","7,059","6,893"
부채총계,"2,373","2,476","4,030","4,006","3,614"
자본총계,"3,040","3,049","3,046","3,053","3,279"
  자본총계(지배),"3,022","3,029","3,028","3,035","3,262"
  자본총계(비지배),17,,18,17,17
자본금,66,66,66,66,66
영업활동현금흐름,257,400,425,555,580
투자활동현금흐름,-543,-242,-527,-269,179
재무활동현금흐름,264,39,-70,-66,-557
CAPEX,536,346,549,132,77
FCF,-279,55,-124,423,504
이자발생부채,"2,061","2,189","3,764","3,761","3,274"
영업이익률,13.40,11.62,15.07,18.84,19.76
순이익률,5.16,7.78,1.85,4.50,14.77
ROE(%),1.97,3.42,0.86,2.24,7.63
ROA(%),1.16,1.93,0.43,0.97,3.45
부채비율,78.08,81.20,132.32,131.23,110.23
자본유보율,"4,480.61","4,591.07","4,588.09","4,654.95","4,989.41"
EPS(원),897,"1,569",394,"1,028","3,643"
PER(배),20.80,10.84,42.12,26.21,15.95
BPS(원),"47,377","50,329","50,315","52,570","56,499"
PBR(배),0.39,0.34,0.33,0.51,1.03
현금DPS(원),350,400,350,350,350
현금배당수익률,1.88,2.35,2.11,1.30,0.60
현금배당성향(%),37.73,23.26,81.00,29.78,8.41
발행주식수(보통주),"6,600,000","6,600,000","6,600,000","6,600,000","6,600,000"
