주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,012","2,400","2,880","2,600","3,083"
영업이익,151,218,242,137,265
영업이익(발표기준),151,218,242,137,265
세전계속사업이익,158,222,240,129,270
당기순이익,124,176,189,99,206
  당기순이익(지배),122,174,186,100,204
  당기순이익(비지배),2,2,3,0,2
자산총계,"1,169","1,437","2,041","1,933","2,570"
부채총계,309,463,918,731,"1,170"
자본총계,861,974,"1,122","1,202","1,400"
  자본총계(지배),841,952,"1,097","1,178","1,372"
  자본총계(비지배),19,,26,24,28
자본금,30,30,30,30,30
영업활동현금흐름,259,116,244,277,461
투자활동현금흐름,-197,-161,-168,-31,-274
재무활동현금흐름,-15,-29,-114,-124,-136
CAPEX,13,12,93,4,10
FCF,247,104,151,274,451
이자발생부채,0,0,358,265,509
영업이익률,7.51,9.10,8.39,5.28,8.58
순이익률,6.18,7.31,6.57,3.83,6.67
ROE(%),15.29,19.36,18.19,8.76,15.99
ROA(%),11.04,13.47,10.87,5.01,9.13
부채비율,35.87,47.56,81.81,60.80,83.60
자본유보율,"4,975.55","5,461.75","5,990.88","6,207.80","6,795.52"
EPS(원),"2,066","2,928","3,143","1,681","3,439"
PER(배),15.95,15.06,11.03,20.41,13.44
BPS(원),"14,284","16,156","18,618","19,873","23,142"
PBR(배),2.31,2.73,1.86,1.73,2.00
현금DPS(원),500,500,600,500,600
현금배당수익률,1.52,1.13,1.73,1.46,1.30
현금배당성향(%),24.05,16.97,18.97,29.75,17.45
발행주식수(보통주),"5,926,779","5,926,779","5,926,779","5,926,779","5,926,779"
