주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,773","2,346","2,836","2,914","3,920"
영업이익,53,63,102,62,101
영업이익(발표기준),53,63,102,62,101
세전계속사업이익,37,77,31,5,92
당기순이익,30,59,25,5,52
  당기순이익(지배),31,61,29,15,81
  당기순이익(비지배),-1,-2,-4,-10,-30
자산총계,671,"1,038","1,146","1,623","2,001"
부채총계,346,635,689,"1,069","1,353"
자본총계,325,402,458,554,648
  자본총계(지배),322,371,428,502,600
  자본총계(비지배),4,,29,53,49
자본금,50,50,53,60,63
영업활동현금흐름,-78,15,48,-243,-302
투자활동현금흐름,-60,-21,-20,-73,-61
재무활동현금흐름,25,-24,2,301,300
CAPEX,0,1,3,50,101
FCF,-78,14,45,-293,-404
이자발생부채,245,405,402,700,"1,006"
영업이익률,3.02,2.67,3.60,2.15,2.57
순이익률,1.70,2.52,0.87,0.18,1.31
ROE(%),9.64,17.73,7.26,3.20,14.77
ROA(%),4.40,6.91,2.27,0.38,2.84
부채비율,106.30,157.94,150.49,192.93,208.67
자본유보율,587.39,697.36,757.73,767.20,906.53
EPS(원),298,591,278,124,633
PER(배),22.29,7.24,23.33,55.31,9.86
BPS(원),"3,305","3,867","4,158","4,275","4,909"
PBR(배),2.10,1.16,1.63,1.67,1.33
현금DPS(원),67,76,96,48,72
현금배당수익률,1.01,1.79,1.48,0.70,1.15
현금배당성향(%),22.00,12.49,35.51,39.44,11.26
발행주식수(보통주),"10,393,863","10,393,863","11,147,251","12,639,347","13,145,111"
