주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,837,877,589,657,844
영업이익,28,21,-28,-20,-34
영업이익(발표기준),28,21,-28,-20,-34
세전계속사업이익,-21,14,-166,-144,-206
당기순이익,-26,12,-175,-166,-201
  당기순이익(지배),-31,13,-118,-179,-202
  당기순이익(비지배),4,-1,-56,14,1
자산총계,682,"1,039",891,"1,343","1,303"
부채총계,405,323,382,614,648
자본총계,278,716,509,729,655
  자본총계(지배),202,599,455,661,585
  자본총계(비지배),76,,54,68,70
자본금,199,308,310,435,445
영업활동현금흐름,5,-4,36,58,31
투자활동현금흐름,22,-145,-223,-337,3
재무활동현금흐름,1,374,96,176,58
CAPEX,38,44,235,176,6
FCF,-33,-48,-198,-118,25
이자발생부채,284,223,287,439,419
영업이익률,3.31,2.38,-4.73,-3.10,-4.06
순이익률,-3.17,1.36,-29.65,-25.25,-23.81
ROE(%),-13.82,3.25,-22.43,-32.18,-32.44
ROA(%),-3.74,1.39,-18.09,-14.85,-15.19
부채비율,145.90,45.06,75.09,84.22,98.97
자본유보율,8.84,104.98,65.58,71.06,40.03
EPS(원),-77,23,-191,-242,-230
PER(배),N/A,67.18,N/A,N/A,N/A
BPS(원),508,973,734,760,658
PBR(배),3.19,1.59,1.93,2.20,1.99
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"39,742,341","61,587,062","61,906,025","86,996,089","88,970,559"
