주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,845","2,747","2,092","2,398","2,654"
영업이익,162,137,25,117,184
영업이익(발표기준),162,137,25,117,184
세전계속사업이익,171,137,16,145,200
당기순이익,133,99,10,109,160
  당기순이익(지배),127,94,7,104,151
  당기순이익(비지배),6,5,3,5,8
자산총계,"1,139","1,333","1,304","1,417","1,624"
부채총계,337,448,419,420,481
자본총계,803,885,885,997,"1,143"
  자본총계(지배),778,856,853,960,"1,098"
  자본총계(비지배),25,,32,37,45
자본금,96,96,96,96,96
영업활동현금흐름,17,36,117,155,217
투자활동현금흐름,-1,-53,-40,62,-177
재무활동현금흐름,37,18,-54,-40,-14
CAPEX,4,12,4,43,48
FCF,13,24,113,112,169
이자발생부채,185,223,210,170,170
영업이익률,5.71,4.99,1.22,4.87,6.95
순이익률,4.68,3.61,0.46,4.56,6.01
ROE(%),17.73,11.55,0.83,11.52,14.71
ROA(%),12.33,8.01,0.73,8.03,10.50
부채비율,41.95,50.60,47.36,42.12,42.05
자본유보율,719.88,799.04,792.61,903.70,"1,049.87"
EPS(원),665,494,37,546,792
PER(배),13.25,9.84,134.37,16.07,8.77
BPS(원),"4,153","4,538","4,523","5,080","5,811"
PBR(배),2.12,1.07,1.10,1.73,1.19
현금DPS(원),100,70,0,70,110
현금배당수익률,1.14,1.44,0.00,0.80,1.59
현금배당성향(%),14.74,14.00,0.00,12.67,13.74
발행주식수(보통주),"19,114,432","19,114,432","19,114,432","19,114,432","19,114,432"
