주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,727,860,844,"1,062","1,057"
영업이익,125,86,28,130,85
영업이익(발표기준),125,86,28,130,85
세전계속사업이익,148,121,59,142,150
당기순이익,141,99,30,146,142
  당기순이익(지배),137,99,30,146,142
  당기순이익(비지배),4,,,,-1
자산총계,"1,376","1,525","1,554","1,652","1,912"
부채총계,103,155,186,207,257
자본총계,"1,273","1,370","1,368","1,446","1,655"
  자본총계(지배),"1,273","1,370","1,368","1,444","1,579"
  자본총계(비지배),,,,2,76
자본금,48,48,48,48,48
영업활동현금흐름,99,97,45,178,102
투자활동현금흐름,46,-96,-16,103,92
재무활동현금흐름,,,-59,-85,-62
CAPEX,12,7,5,12,13
FCF,87,90,40,166,89
이자발생부채,0,0,33,28,43
영업이익률,17.23,9.95,3.27,12.23,8.02
순이익률,19.47,11.54,3.51,13.79,13.40
ROE(%),11.12,7.51,2.16,10.42,9.42
ROA(%),10.42,6.84,1.92,9.13,7.95
부채비율,8.07,11.34,13.60,14.29,15.51
자본유보율,"2,762.59","2,927.45","2,984.22","3,287.64","3,584.66"
EPS(원),"1,432","1,037",310,"1,530","1,488"
PER(배),18.75,17.99,66.55,13.92,23.09
BPS(원),"13,610","14,640","14,987","16,665","18,577"
PBR(배),1.97,1.27,1.37,1.28,1.85
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"9,569,842","9,569,842","9,569,842","9,569,842","9,569,842"
